workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q3,1,10000,20.91251100469304,127605.29427110674,3957,335.69203850001213
workflow2,Q3,2,12500,inf,0.0,0,162.29916429100558
