workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q3,1,1000,8.016456339936537,8.231447874320047,854,30.822508900077082
workflow2,Q3,2,1250,8.016456337220847,0.0,0,32.7168252998963
