workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q1,1,10000,3.402448206094199,21363.388193226387,1428,303.6192065829964
workflow2,Q1,2,11428,inf,0.0,0,180.87732087500626
