workflow,method,execution_cost,network_cost,storage_cost,total_breakdown_cost,execution_pct,network_pct,storage_pct
workflow1,SkyFlow,3.42808553803183,0.0003298413138734333,0.0002616509409170667,3.4286770302866203,99.98274867391808,0.009620075351508398,0.007631250730407641
workflow1,Greedy,3.42808553803183,0.0003295647637001333,0.0002611649655833333,3.4286762677611136,99.98277090972869,0.009612011690894788,0.007617078580412932
workflow1,Murakkab-style,3.42808553803183,0.07937198374226227,0.0002591289566747,3.5077166507307673,97.72983052429997,2.2627820786415747,0.007387397058445849
workflow2,SkyFlow,4.869818520171568,0.0006751089048790999,0.0003563015577973667,4.870849930634244,99.9788248359657,0.013860186917957304,0.00731497711634429
workflow2,Greedy,4.869818520171568,0.0006747896529696332,0.0003559332973034333,4.87084924312184,99.97883894781332,0.013853634536575081,0.007307417650136661
workflow2,Murakkab-style,4.869818520171568,0.0803146895467264,0.00035374940203883337,4.950486959120333,98.37049487020364,1.6223593801971705,0.007145749599180686
