workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q1,1,10000,3.4024487972824056,20461.689273533026,7227,315.98560849999194
workflow2,Q1,2,12500,inf,0.0,0,178.36438858299516
