batch_id,duration_minutes,duration_sec,trial_index,run_id,utc_iso,success,error_message,node_truncate_sec,node_upload_sec,node_label_prep_sec,node_label_vi_operation_wait_sec,node_ocr_prep_sec,node_ocr_vi_operation_wait_sec,node_speech_prep_sec,node_speech_vi_operation_wait_sec,label_segment_label_count,label_shot_label_count,ocr_text_annotation_count,speech_transcription_count,label_pid,ocr_pid,speech_pid,speech_language_code,bucket,gcs_uri,label_result_location,ocr_result_location,speech_result_location,detail_json_path
20260430_135820Z,12.0,720.0,9,20260430_170355_fad5d1ef,2026-04-30T17:08:05.679372+00:00,True,,0.239498,1.718925,4.8e-05,37.866947,5.5e-05,131.723814,9.2e-05,78.15486,8,32,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d720s_t9/20260430_170355_fad5d1ef/sb_vi_measure_20260430_170355_fad5d1ef_merged_trunc_720s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_170355_fad5d1ef_merged_trunc_720s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_170355_fad5d1ef_merged_trunc_720s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_170355_fad5d1ef_merged_trunc_720s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_170355_fad5d1ef.json
20260430_135820Z,12.0,720.0,10,20260430_170805_b1e62b94,2026-04-30T17:11:50.658946+00:00,True,,0.248584,1.797426,4.7e-05,24.820707,4e-05,125.993341,8.5e-05,72.105782,8,32,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d720s_t10/20260430_170805_b1e62b94/sb_vi_measure_20260430_170805_b1e62b94_merged_trunc_720s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_170805_b1e62b94_merged_trunc_720s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_170805_b1e62b94_merged_trunc_720s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_170805_b1e62b94_merged_trunc_720s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_170805_b1e62b94.json
20260430_135820Z,14.0,840.0,1,20260430_171150_a08f99f2,2026-04-30T17:15:57.947304+00:00,True,,0.261426,1.645815,9.9e-05,24.433719,4.7e-05,132.650785,8.5e-05,88.281903,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t1/20260430_171150_a08f99f2/sb_vi_measure_20260430_171150_a08f99f2_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_171150_a08f99f2_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_171150_a08f99f2_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_171150_a08f99f2_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_171150_a08f99f2.json
20260430_135820Z,14.0,840.0,2,20260430_171557_f8d66989,2026-04-30T17:20:39.417666+00:00,True,,0.262639,1.961089,4.9e-05,34.415247,3.9e-05,157.39186,8.4e-05,87.424667,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t2/20260430_171557_f8d66989/sb_vi_measure_20260430_171557_f8d66989_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_171557_f8d66989_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_171557_f8d66989_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_171557_f8d66989_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_171557_f8d66989.json
20260430_135820Z,14.0,840.0,3,20260430_172039_19748f34,2026-04-30T17:24:53.875316+00:00,True,,0.272449,1.76563,4.9e-05,39.434287,0.000107,130.183121,8.3e-05,82.787196,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t3/20260430_172039_19748f34/sb_vi_measure_20260430_172039_19748f34_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_172039_19748f34_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_172039_19748f34_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_172039_19748f34_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_172039_19748f34.json
20260430_135820Z,14.0,840.0,4,20260430_172453_873f6e9d,2026-04-30T17:29:00.786013+00:00,True,,0.261876,1.832404,4.7e-05,26.963025,4e-05,140.26063,8e-05,77.578497,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t4/20260430_172453_873f6e9d/sb_vi_measure_20260430_172453_873f6e9d_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_172453_873f6e9d_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_172453_873f6e9d_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_172453_873f6e9d_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_172453_873f6e9d.json
20260430_135820Z,14.0,840.0,5,20260430_172900_d999e457,2026-04-30T17:32:51.812063+00:00,True,,0.266018,2.005478,4.6e-05,28.980426,4.8e-05,118.542037,8.5e-05,81.217187,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t5/20260430_172900_d999e457/sb_vi_measure_20260430_172900_d999e457_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_172900_d999e457_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_172900_d999e457_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_172900_d999e457_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_172900_d999e457.json
20260430_135820Z,14.0,840.0,6,20260430_173251_c4b033b1,2026-04-30T17:36:49.222050+00:00,True,,0.260381,1.787716,4.5e-05,27.010008,4e-05,130.410158,8.1e-05,77.926852,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t6/20260430_173251_c4b033b1/sb_vi_measure_20260430_173251_c4b033b1_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_173251_c4b033b1_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_173251_c4b033b1_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_173251_c4b033b1_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_173251_c4b033b1.json
20260430_135820Z,14.0,840.0,7,20260430_173649_65c7096d,2026-04-30T17:41:00.463055+00:00,True,,0.256746,1.92486,4.9e-05,23.279537,4e-05,145.604192,0.000968,80.160076,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t7/20260430_173649_65c7096d/sb_vi_measure_20260430_173649_65c7096d_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_173649_65c7096d_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_173649_65c7096d_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_173649_65c7096d_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_173649_65c7096d.json
20260430_135820Z,14.0,840.0,8,20260430_174100_2359b3e3,2026-04-30T17:45:21.204933+00:00,True,,0.258998,1.713939,4.9e-05,31.62119,0.000134,155.745294,8.3e-05,71.387768,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t8/20260430_174100_2359b3e3/sb_vi_measure_20260430_174100_2359b3e3_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_174100_2359b3e3_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_174100_2359b3e3_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_174100_2359b3e3_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_174100_2359b3e3.json
20260430_135820Z,14.0,840.0,9,20260430_174521_92ccb7b9,2026-04-30T17:49:10.664467+00:00,True,,0.264518,1.947949,4.7e-05,27.247525,4.1e-05,121.973289,8.2e-05,78.011538,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t9/20260430_174521_92ccb7b9/sb_vi_measure_20260430_174521_92ccb7b9_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_174521_92ccb7b9_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_174521_92ccb7b9_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_174521_92ccb7b9_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_174521_92ccb7b9.json
20260430_135820Z,14.0,840.0,10,20260430_174910_a0ef59f5,2026-04-30T17:53:30.604948+00:00,True,,0.261136,1.773748,4.8e-05,31.52865,4.6e-05,151.224159,0.000173,75.138102,4,31,65,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d840s_t10/20260430_174910_a0ef59f5/sb_vi_measure_20260430_174910_a0ef59f5_merged_trunc_840s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_174910_a0ef59f5_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_174910_a0ef59f5_merged_trunc_840s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_174910_a0ef59f5_merged_trunc_840s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_174910_a0ef59f5.json
20260430_135820Z,16.0,960.0,1,20260430_175330_6ea85b7d,2026-04-30T17:58:44.980199+00:00,True,,0.286028,1.961021,4.7e-05,34.752216,4.2e-05,199.147246,8.2e-05,78.213114,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t1/20260430_175330_6ea85b7d/sb_vi_measure_20260430_175330_6ea85b7d_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_175330_6ea85b7d_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_175330_6ea85b7d_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_175330_6ea85b7d_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_175330_6ea85b7d.json
20260430_135820Z,16.0,960.0,2,20260430_175844_99e2052b,2026-04-30T18:03:17.988091+00:00,True,,0.276367,1.731925,4.7e-05,33.541271,4.4e-05,156.421138,8.9e-05,81.021673,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t2/20260430_175844_99e2052b/sb_vi_measure_20260430_175844_99e2052b_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_175844_99e2052b_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_175844_99e2052b_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_175844_99e2052b_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_175844_99e2052b.json
20260430_135820Z,16.0,960.0,3,20260430_180317_cb740a4c,2026-04-30T18:08:10.210977+00:00,True,,0.272865,1.894053,0.000103,35.142361,4.8e-05,179.154546,8.9e-05,75.74332,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t3/20260430_180317_cb740a4c/sb_vi_measure_20260430_180317_cb740a4c_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_180317_cb740a4c_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_180317_cb740a4c_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_180317_cb740a4c_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_180317_cb740a4c.json
20260430_135820Z,16.0,960.0,4,20260430_180810_c52aa772,2026-04-30T18:14:23.716775+00:00,True,,0.276006,1.878311,4.7e-05,34.495452,4.4e-05,245.831331,8.7e-05,91.009038,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t4/20260430_180810_c52aa772/sb_vi_measure_20260430_180810_c52aa772_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_180810_c52aa772_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_180810_c52aa772_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_180810_c52aa772_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_180810_c52aa772.json
20260430_135820Z,16.0,960.0,5,20260430_181423_9dc70242,2026-04-30T18:19:27.744062+00:00,True,,0.279689,1.80445,4.7e-05,33.136637,6.3e-05,190.00947,8.6e-05,78.781482,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t5/20260430_181423_9dc70242/sb_vi_measure_20260430_181423_9dc70242_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_181423_9dc70242_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_181423_9dc70242_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_181423_9dc70242_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_181423_9dc70242.json
20260430_135820Z,16.0,960.0,6,20260430_181927_a437ebd7,2026-04-30T18:25:31.099660+00:00,True,,0.279515,1.967904,4.5e-05,34.473178,4.3e-05,234.758586,8.1e-05,91.860918,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t6/20260430_181927_a437ebd7/sb_vi_measure_20260430_181927_a437ebd7_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_181927_a437ebd7_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_181927_a437ebd7_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_181927_a437ebd7_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_181927_a437ebd7.json
20260430_135820Z,16.0,960.0,7,20260430_182531_83008267,2026-04-30T18:32:37.499784+00:00,True,,0.276708,1.881229,4.6e-05,31.043421,4.7e-05,310.985407,8.5e-05,82.197648,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t7/20260430_182531_83008267/sb_vi_measure_20260430_182531_83008267_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_182531_83008267_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_182531_83008267_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_182531_83008267_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_182531_83008267.json
20260430_135820Z,16.0,960.0,8,20260430_183237_08ad0262,2026-04-30T18:39:05.101669+00:00,True,,0.277386,1.865595,4.8e-05,32.659124,4.3e-05,268.117878,8.3e-05,84.666173,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t8/20260430_183237_08ad0262/sb_vi_measure_20260430_183237_08ad0262_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_183237_08ad0262_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_183237_08ad0262_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_183237_08ad0262_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_183237_08ad0262.json
20260430_135820Z,16.0,960.0,9,20260430_183905_b53a9775,2026-04-30T18:45:07.801367+00:00,True,,0.279948,1.91313,4.6e-05,36.047025,4.4e-05,238.617662,8.4e-05,85.826091,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t9/20260430_183905_b53a9775/sb_vi_measure_20260430_183905_b53a9775_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_183905_b53a9775_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_183905_b53a9775_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_183905_b53a9775_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_183905_b53a9775.json
20260430_135820Z,16.0,960.0,10,20260430_184507_6011d581,2026-04-30T18:50:45.173853+00:00,True,,0.281498,1.612038,5.7e-05,42.093512,0.000108,208.322283,8.7e-05,85.047326,3,33,84,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d960s_t10/20260430_184507_6011d581/sb_vi_measure_20260430_184507_6011d581_merged_trunc_960s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_184507_6011d581_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_184507_6011d581_merged_trunc_960s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_184507_6011d581_merged_trunc_960s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_184507_6011d581.json
20260430_135820Z,18.0,1080.0,1,20260430_185045_a3d003ca,2026-04-30T18:55:38.241193+00:00,True,,0.294546,1.652343,4.9e-05,32.923519,3.8e-05,176.150405,9.4e-05,82.029729,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t1/20260430_185045_a3d003ca/sb_vi_measure_20260430_185045_a3d003ca_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_185045_a3d003ca_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_185045_a3d003ca_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_185045_a3d003ca_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_185045_a3d003ca.json
20260430_135820Z,18.0,1080.0,2,20260430_185538_2c33b450,2026-04-30T18:59:43.496253+00:00,True,,0.29657,1.917296,4.8e-05,23.103535,4.6e-05,147.697129,0.000161,72.223307,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t2/20260430_185538_2c33b450/sb_vi_measure_20260430_185538_2c33b450_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_185538_2c33b450_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_185538_2c33b450_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_185538_2c33b450_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_185538_2c33b450.json
20260430_135820Z,18.0,1080.0,3,20260430_185943_afb55031,2026-04-30T19:04:39.603981+00:00,True,,0.293189,1.738938,4.8e-05,38.432252,4.9e-05,176.697103,9.4e-05,78.929235,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t3/20260430_185943_afb55031/sb_vi_measure_20260430_185943_afb55031_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_185943_afb55031_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_185943_afb55031_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_185943_afb55031_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_185943_afb55031.json
20260430_135820Z,18.0,1080.0,4,20260430_190439_bd3da637,2026-04-30T19:09:52.852665+00:00,True,,0.301925,1.726419,4.7e-05,37.883159,4.2e-05,191.939442,8.4e-05,81.381094,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t4/20260430_190439_bd3da637/sb_vi_measure_20260430_190439_bd3da637_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_190439_bd3da637_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_190439_bd3da637_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_190439_bd3da637_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_190439_bd3da637.json
20260430_135820Z,18.0,1080.0,5,20260430_190952_a40d33f1,2026-04-30T19:14:39.813838+00:00,True,,0.295141,1.967406,0.000124,35.344678,4.6e-05,161.725378,0.000115,87.610794,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t5/20260430_190952_a40d33f1/sb_vi_measure_20260430_190952_a40d33f1_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_190952_a40d33f1_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_190952_a40d33f1_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_190952_a40d33f1_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_190952_a40d33f1.json
