workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q2,1,1000,6.628950511372926,0.0,0,0.0
workflow1,Q2,2,1000,6.628950511372926,0.0,0,0.0
workflow1,Q2,3,1000,6.628950511372926,0.0,0,0.0
workflow1,Q2,4,1000,6.628950511372926,0.0,0,0.0
workflow1,Q2,5,1000,6.628950511372926,0.0,0,0.0
workflow1,Q2,6,1000,6.069692401500076,0.0,0,0.0
