workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q2,1,15000,8.398835361261723,486.03822204503297,5699,586.5025016249856
workflow2,Q2,2,17500,inf,0.0,0,366.0301104579703
