workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q3,1,15000,17.298730415224764,356.3878298216789,1630,86.33124316699104
workflow1,Q3,2,16630,17.815258528357248,326.1451971418714,2475,223.27315350004937
workflow1,Q3,3,19105,inf,0.0,0,82.36638783302624
