workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q3,1,5000,20.300682153803546,165827.5793462748,3716,13.70023262500763
workflow1,Q3,2,7500,inf,0.0,0,9.618584541996825
