workflow,quality_level,method,objective_value,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,cvar_value,solver_runtime_sec,status,selected_initializer
workflow1,Q1,mtgp,0.02216,1.8014591384209,4604.488342618281,8990.504853860677,11476.498434588337,0.03144,728.5655322867942,21.76103650000005,optimal,
workflow2,Q1,mtgp,0.06192,3.655907478822013,4998.591017936202,9953.295734240362,12902.705956909202,0.0667,1532.371781788012,52.779739167002845,optimal,
workflow1,Q1,decomposition,inf,1.801445721249196,4623.320734651276,9024.669359632491,11508.600873272258,0.03196,741.0418368505581,91.81124991699473,INFEASIBLE,qbr
workflow1,Q1,single_cloud,0.03062,2.391486378414006,4893.405769887624,9508.6008393529,11981.426288456218,0.04262,942.9985190835964,9.159729749997496,optimal,
workflow1,Q1,greedy,0.05996,1.8014148806196806,4897.577195567062,9801.735255076625,12972.440037043556,0.06354,1648.2311730280887,28.54476158299076,optimal,
workflow1,Q1,dpgm,1.807199755141044,1.8014148806196806,4897.577195567062,9801.735255076625,12972.440037043556,0.06354,1648.2311730280887,46.25694370799465,optimal,
workflow1,Q1,mtgp,0.02216,1.8014591384209,4604.488342618283,8990.504853860679,11476.49843458834,0.03144,728.5655322867934,37.10019545900286,optimal,
workflow1,Q2,decomposition,inf,6.979769689929581,10599.24323736614,26848.9724950125,42094.69367490282,0.06614,8591.717611219574,126.53800012501596,INFEASIBLE,qbb
workflow1,Q2,single_cloud,0.02912,7.5279973349566385,9632.67156400811,23639.77305458716,36468.90739356157,0.04198,4897.461964495486,9.052794959003222,optimal,
workflow1,Q2,greedy,0.06,6.979769689929581,10599.24323736614,26848.9724950125,42094.69367490282,0.06614,8591.717611219574,28.240255084005184,optimal,
workflow1,Q2,dpgm,6.95474381593297,6.979769689929581,10599.448973499855,26849.29525721886,42095.092519277256,0.06614,8591.94913544485,44.85537904199737,optimal,
workflow1,Q2,mtgp,0.02806,6.97984589383861,9464.582373404455,23428.757041996447,36212.30456577576,0.04074,4759.452266356501,36.329164209004375,optimal,
workflow1,Q3,decomposition,inf,20.295721633246075,15648.722419127247,41887.185770314936,68370.25044998074,0.06688,14764.607814194776,55.29223079099029,INFEASIBLE,qbr
workflow1,Q3,single_cloud,0.0413,20.770050700476464,14848.008926145709,39394.318624675776,64018.88347481812,0.0547,11769.651238667646,9.067921459005449,optimal,
workflow1,Q3,greedy,0.05992,20.295721633246075,15643.207090277812,41877.34559390107,68361.64367103131,0.06686,14758.45192200783,28.25074925000081,optimal,
workflow1,Q3,dpgm,20.300682426423982,20.295721633246075,15648.722419127247,41887.185770314936,68370.25044998074,0.06688,14764.607814194776,44.83990233400255,optimal,
workflow1,Q3,mtgp,0.0411,20.295869122608355,14777.583273867096,39294.57128313082,63884.35528774093,0.05438,11696.251447808365,35.96786150000116,optimal,
workflow1,Q2,decomposition,inf,6.97984589383861,9469.155613166136,23434.717835461808,36218.24297205128,0.0408,4763.16189100094,194.6787337090063,INFEASIBLE,qbq
workflow1,Q2,decomposition,inf,6.97984589383861,9469.155613166136,23434.717835461808,36218.24297205128,0.0408,4763.16189100094,73.76917949999915,INFEASIBLE,
workflow2,Q1,decomposition,inf,3.4000641949257737,4617.901110716444,9086.088988163498,11506.37838000468,0.03128,661.5143685360495,512.7549247079878,INFEASIBLE,
workflow1,Q3,decomposition,inf,20.295721633246075,15648.722419127243,41887.18577031493,68370.25044998073,0.06688,14764.607814194733,23.318817167004458,INFEASIBLE,
workflow1,Q3,decomposition,inf,20.295721633246075,15648.722419127243,41887.18577031493,68370.25044998073,0.06688,14764.607814194733,60.07383920799475,INFEASIBLE,
workflow1,Q3,decomposition,inf,20.295721633246075,15648.722419127243,41887.18577031493,68370.25044998073,0.06688,14764.607814194733,84.75236395800312,INFEASIBLE,
workflow1,Q3,decomposition,inf,20.29586912260835,14777.583273867096,39294.57128313082,63884.35528774093,0.05438,11696.251447808332,111.24084175100144,INFEASIBLE,qbm
workflow2,Q2,decomposition,inf,8.431467004404224,9419.521123656768,22690.30473693112,36409.66050902596,0.03978,4856.498602885473,410.5112858740031,INFEASIBLE,qbm
workflow2,Q2,single_cloud,0.02898,14.11601444448088,9586.97434670942,22966.292558944493,36699.49310985046,0.04118,4997.264270116349,12.907784542010631,optimal,
workflow2,Q2,greedy,0.06,8.431387404525807,10545.648120727234,26008.70310237271,42419.686392370655,0.06544,8730.817100018734,50.721656291003455,optimal,
workflow2,Q2,dpgm,8.449724697811648,8.43138740630431,10545.191618977176,26008.30993215752,42419.28681989322,0.06544,8730.359423684675,106.65439129099832,optimal,
workflow2,Q2,mtgp,0.0283,8.43146757407157,9419.519817554872,22690.30345153986,36409.659145535,0.03978,4856.49756398623,53.88227883299987,optimal,
workflow2,Q3,decomposition,inf,20.958204542377235,14935.820855098931,39353.93770490545,64431.01740397804,0.05546,11723.974772257248,497.9912027910177,INFEASIBLE,qbm
workflow2,Q3,single_cloud,0.04054,27.14591547924911,15007.284370827803,39461.03828690683,64558.072044547815,0.05596,11795.333724172096,12.859857957999338,optimal,
workflow2,Q3,greedy,0.05896,20.958047544133407,15808.976159257243,41950.26119646656,68954.09124912364,0.06808,14835.85182313357,50.80875783400552,optimal,
workflow2,Q3,dpgm,20.90648486205921,20.958047544133407,15814.59902591834,41958.24384822931,68961.99250815496,0.06812,14842.293282456672,107.16406624999944,optimal,
workflow2,Q3,mtgp,0.0547,21.184617286286663,15721.56821312108,41480.77342478333,67956.40915288491,0.06558,14160.76650695419,52.96180612500757,optimal,
workflow1,Q1,greedy,0.11028,2.6282280064613843,5355.448966026774,10729.06839478864,14293.568677964236,0.11028,2389.4547966322234,46.024337416980416,optimal,
workflow1,Q1,single_cloud,0.61776,2.356370404943436,3918.7785629164287,7267.413657261955,7672.078095229592,0.61388,327.6440853772156,12.916467499977443,optimal,
workflow1,Q1,greedy,0.93024,1.9493504415414924,4070.3812463133218,7554.639634867499,7952.947718538448,0.92854,585.6899578320164,24.344203167012893,optimal,
workflow1,Q1,dpgm,1.68683176600266,1.6868229267271648,3750.5945212242223,6955.40135980191,7345.388174077046,0.11774,68.61844260961068,39.63774333300535,optimal,
workflow1,Q1,mtgp,0.06108,1.6868669826266824,3726.76656299948,6912.856997044093,7297.017356122497,0.06688,34.761262884285514,29.929738917038776,optimal,
workflow1,Q2,single_cloud,0.24492,6.612359813574345,4680.951597858793,8792.30568751478,9436.522467686724,0.24912,306.7490797633772,11.988983375020323,optimal,
workflow1,Q2,greedy,0.5682,6.323958764530495,4893.98189382714,9205.254986543392,9913.22068470084,0.56586,717.0958702050382,23.5418681660085,optimal,
workflow1,Q2,dpgm,6.065097644657295,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.2757,355.4650100810158,37.023652375035454,optimal,
workflow1,Q2,mtgp,0.06208,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.06714,74.64029924610003,29.425285917008296,optimal,
workflow1,Q3,single_cloud,0.12358,17.765543870918957,5479.457389242973,10602.496051556793,11620.345688216668,0.12842,233.5197641793881,12.048992832947988,optimal,
workflow1,Q3,greedy,0.3095,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.30978,609.3304733846376,23.58455958298873,optimal,
workflow1,Q3,dpgm,17.293176287872267,17.29121930944016,5498.2150184457,10645.001603718829,11699.95106465623,0.16244,296.26366086228404,37.07415616698563,optimal,
workflow1,Q3,mtgp,0.07996,17.291366163196308,5409.03450847048,10464.58274452488,11485.35734091754,0.08508,142.81468583102512,29.54123495903332,optimal,
workflow2,Q1,single_cloud,0.61214,8.901925527376633,3912.298566750542,7314.641701557044,7671.598034964014,0.61434,331.81996793311026,20.186685291992035,optimal,
workflow2,Q1,greedy,0.93114,3.652756820337252,4062.1365867922777,7601.904596665479,7956.034995319963,0.9301,589.3552134979357,53.82230662502115,optimal,
workflow2,Q1,dpgm,3.395984388118948,3.3964724169434017,3747.869277207511,7007.933291568065,7357.44244829597,0.125,74.43692543167784,118.9589217909961,optimal,
workflow2,Q1,mtgp,0.1405,3.573522237726994,3753.401830089324,7018.910179330239,7368.335312871572,0.13772,83.31339100772776,62.50616341695422,optimal,
workflow2,Q2,single_cloud,0.2475,14.079033102871236,4677.083143983447,8763.642584387897,9378.160990261424,0.24852,310.3899181412772,19.24067837500479,optimal,
workflow2,Q2,greedy,0.56776,8.639624975887848,4890.062629685327,9161.376366639355,9838.44743030341,0.56686,717.8570065494827,52.87257033295464,optimal,
workflow2,Q2,dpgm,8.395800641402165,8.394192720945158,4664.462240567528,8740.218690347641,9418.245384605389,0.27516,358.2946481609206,116.21507545898204,optimal,
workflow2,Q2,mtgp,0.06218,8.39426954260847,4509.541521811557,8439.503170929363,9050.827319118893,0.06732,78.95077054080484,62.43926537502557,optimal,
workflow2,Q3,single_cloud,0.1054,27.02051405185025,5576.880743845304,10635.344080121817,11656.797109709423,0.11044,199.47901187994287,19.28783524996834,optimal,
workflow2,Q3,greedy,0.29086,21.061119999339137,5789.781253635461,11044.485922968805,12115.161365197986,0.29074,566.4772580571853,52.95643362501869,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5601.752366726525,10691.973006472315,11739.970693120404,0.1478,269.90929186242334,115.29021529201418,optimal,
workflow2,Q3,mtgp,0.0647,20.8327362580659,5505.356945620234,10497.738633974994,11513.880847090491,0.07164,111.77537577077776,62.15772325004218,optimal,
workflow1,Q1,decomposition,inf,1.6868636371831296,3726.764862754155,6912.855297219591,7297.015656298834,0.06688,34.75956260981565,104.71985520800808,INFEASIBLE,
workflow1,Q2,decomposition,inf,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.06714,74.64029924610003,110.94250304298475,INFEASIBLE,
workflow2,Q1,decomposition,inf,3.39651326978738,3720.939160156309,6959.171845793202,7302.53837290316,0.06822,35.65058867198336,1080.639234625036,INFEASIBLE,
workflow2,Q2,decomposition,inf,8.394268987988642,4509.599573992894,8439.655445459513,9050.963081356776,0.06734,79.00977657937331,952.532612082956,INFEASIBLE,
workflow2,Q3,decomposition,inf,20.83367473352273,5504.606832852021,10496.988546878125,11513.130718702912,0.07092,111.02526308392146,1544.4215608739178,INFEASIBLE,
workflow1,Q1,mtgp,0.07572,1.6868536266265322,3732.3708626648063,6922.701954297392,7308.408945719308,0.07718,40.99221003390473,29.824619750026613,optimal,
workflow1,Q1,mtgp,0.07572,1.6868536266265322,3732.3708626648063,6922.701954297392,7308.408945719308,0.07718,40.99221003390473,30.00942054099869,optimal,
workflow1,Q2,mtgp,0.06208,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.06714,74.64029924610003,29.42918604199076,optimal,
workflow1,Q3,mtgp,0.07996,17.291366163196308,5409.03450847048,10464.58274452488,11485.35734091754,0.08508,142.81468583102512,29.364841375034302,optimal,
workflow2,Q1,mtgp,0.0608,3.396519194218307,3720.941849806289,6959.177063683909,7302.543198992368,0.06822,35.653936805700496,62.88295912498143,optimal,
workflow2,Q2,mtgp,0.06236,8.394269558034434,4509.599573992894,8439.655445459513,9050.963081356776,0.06734,79.00977657937331,62.77403637499083,optimal,
workflow2,Q3,mtgp,0.0647,20.8327362580659,5505.356945620234,10497.738633974994,11513.880847090491,0.07164,111.77537577077776,63.026016667019576,optimal,
workflow1,Q1,dpgm,1.6868317660026608,1.6868229267271648,3753.651582020671,6961.532634549796,7350.83602005642,0.12484,72.6584490687778,36.79031504201703,optimal,
workflow1,Q2,dpgm,6.065097644657297,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.2757,355.4650100810158,35.26585512503516,optimal,
workflow1,Q3,dpgm,17.293176287872257,17.29121930944016,5503.730536609785,10656.24771991612,11710.952966959312,0.16626,304.16111053253576,35.168714125000406,optimal,
workflow2,Q1,dpgm,3.3959843881189484,3.3964724169434017,3744.817910921925,7002.068965438232,7351.35521613768,0.1183,70.36006385669809,109.33733083301922,optimal,
workflow2,Q2,dpgm,8.395800641402156,8.394192720945158,4664.251995845241,8739.813999371583,9417.860752653456,0.2749,357.9709089231958,107.08483920904108,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5596.14049115987,10681.775117728122,11729.040864260256,0.14414,262.06472400363185,107.37134891701862,optimal,
workflow1,Q1,mtgp,0.59022,1.9285028552186587,3912.017881824506,7258.249908360498,7656.747189654917,0.59008,309.3755030614782,8.802982833003625,optimal,
workflow1,Q2,mtgp,0.06786,6.06417035382211,4517.3981484061005,8498.612700662603,9111.26203956814,0.07058,79.69741555174481,8.82662062504096,optimal,
workflow1,Q3,mtgp,0.3095,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.30978,609.3304733846376,8.710319792036898,optimal,
workflow2,Q1,mtgp,0.68328,3.82910860852043,3933.6492441740384,7352.10127048967,7717.46817936131,0.68346,364.0425523148819,16.821593999979086,optimal,
workflow2,Q2,mtgp,0.56774,9.559932236167986,4890.060934007179,9161.37280760004,9838.44290748726,0.56686,717.8531116070898,16.79163829202298,optimal,
workflow2,Q3,mtgp,0.29086,21.05927649528028,5789.781253635461,11044.485922968805,12115.161365197986,0.29074,566.4772580571853,16.435416874999646,optimal,
workflow1,Q1,single_cloud,0.52692,2.356370404943436,3918.7785629164287,7267.413657261955,7672.078095229592,0.52204,278.3637809176541,12.80357400001958,optimal,
workflow1,Q1,greedy,0.90264,1.9493504415414924,4070.3812463133218,7554.639634867499,7952.947718538448,0.90124,533.8722513449322,24.431651999999303,optimal,
workflow1,Q1,dpgm,1.6868317660026608,1.6868229267271648,3753.651582020671,6961.532634549796,7350.83602005642,0.06702,36.64343424664839,36.996220125001855,optimal,
workflow1,Q1,mtgp,0.49872,1.9284948414410832,3911.998973043796,7258.198421539227,7656.758388875554,0.49488,260.0410548446096,8.698345332988538,optimal,
workflow1,Q2,single_cloud,0.06422,6.612359813574345,4680.951597858793,8792.30568751478,9436.522467686724,0.07174,82.40640400815244,12.00105916603934,optimal,
workflow1,Q2,greedy,0.37664,6.323958764530495,4893.98189382714,9205.254986543392,9913.22068470084,0.37556,452.97064297876784,23.68244441703428,optimal,
workflow1,Q2,dpgm,6.065097644657297,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.10522,125.8419443767667,34.90161795797758,optimal,
workflow1,Q2,mtgp,0.3464,6.326995672667029,4869.580295873686,9159.82602350817,9859.998535442615,0.34472,415.8616139480974,8.541177249979228,optimal,
workflow1,Q3,single_cloud,0.0627,17.765543870918957,5479.457389242973,10602.496051556793,11620.345688216668,0.0699,111.51747621900452,12.14729808300035,optimal,
workflow1,Q3,greedy,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,459.1985325065313,23.51074637495913,optimal,
workflow1,Q3,dpgm,17.293176287872257,17.29121930944016,5503.730536609785,10656.24771991612,11710.952966959312,0.10468,174.78213099742095,34.79790287499782,optimal,
workflow1,Q3,mtgp,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,459.1985325065313,8.527661334024742,optimal,
workflow2,Q1,single_cloud,0.5197,8.901925527376633,3912.298566750542,7314.641701557044,7671.598034964014,0.52256,282.0434476382048,20.04323391703656,optimal,
workflow2,Q1,greedy,0.90352,3.652756820337252,4062.1365867922777,7601.904596665479,7956.034995319963,0.9027,537.175388415655,53.64912395796273,optimal,
workflow2,Q1,dpgm,3.3959843881189484,3.3964724169434017,3744.817910921925,7002.068965438232,7351.35521613768,0.06326,34.310798752808566,108.53085483401082,optimal,
workflow2,Q1,mtgp,0.58996,3.82910860852043,3933.6492441740384,7352.10127048967,7717.46817936131,0.59096,313.63024106423245,16.64153633400565,optimal,
workflow2,Q2,single_cloud,0.06556,14.079033102871236,4677.083143983447,8763.642584387897,9378.160990261424,0.07282,82.6332050045707,19.24267791700549,optimal,
workflow2,Q2,greedy,0.37648,8.639624975887848,4890.062629685327,9161.376366639355,9838.44743030341,0.37228,452.0844748728378,53.13442154199584,optimal,
workflow2,Q2,dpgm,8.395800641402156,8.394192720945158,4664.251995845241,8739.813999371583,9417.860752653456,0.105,128.25088617524506,106.18685916700632,optimal,
workflow2,Q2,mtgp,0.37648,9.559932236167986,4890.060934007179,9161.37280760004,9838.44290748726,0.37228,452.08077890108274,16.551857790967915,optimal,
workflow2,Q3,single_cloud,0.06368,27.02051405185025,5576.880743845304,10635.344080121817,11656.797109709423,0.06932,113.01788155335332,19.27400504198158,optimal,
workflow2,Q3,greedy,0.24536,21.061119999339137,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,462.0719254467358,52.913696000003256,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5596.14049115987,10681.775117728122,11729.040864260256,0.10132,170.57244235797742,106.10107166698435,optimal,
workflow2,Q3,mtgp,0.24536,21.05927649528028,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,462.0719254467358,16.45509183302056,optimal,
workflow1,Q1,decomposition,inf,1.6868229267271648,3750.5945212242223,6955.40135980191,7345.388174077046,0.0622,33.41287228216407,161.58391516603297,INFEASIBLE,
workflow1,Q2,decomposition,6.069624077490182,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.00846,2.744502356193248,152.08442091703182,OPTIMAL,
workflow1,Q3,decomposition,inf,17.807902731011264,5396.314267870649,10455.72262498446,11436.020473763923,0.04334,43.37133727705795,391.97078450006666,INFEASIBLE,
workflow2,Q1,decomposition,3.398938710095382,3.3967006623159977,3720.657479485824,6958.890174261503,7302.256695347803,0.0292,10.55439523580442,2187.369346624997,OPTIMAL,
workflow2,Q2,decomposition,8.398793066683888,8.394268972562678,4509.540043343962,8439.501709826558,9050.825859172584,0.00806,2.51779486745464,1127.716522083967,OPTIMAL,
workflow2,Q3,decomposition,inf,21.28925197719101,5491.549347060653,10464.322058182815,11475.746582608166,0.04218,45.13839275940681,2359.4430575840524,INFEASIBLE,
workflow1,Q1,single_cloud,0.52692,2.356370404943436,3918.7785629164287,7267.413657261955,7672.078095229592,0.52204,252.7677298521625,13.353620250010865,optimal,
workflow1,Q1,greedy,0.90264,1.9493504415414924,4070.3812463133218,7554.639634867499,7952.947718538448,0.90124,501.7535405347481,24.26804741699016,optimal,
workflow1,Q1,dpgm,1.6868317660026608,1.6868229267271648,3753.651582020671,6961.532634549796,7350.83602005642,0.06702,25.347229628929647,36.33679795800708,optimal,
workflow1,Q1,mtgp,0.49872,1.9284948414410832,3911.998973043796,7258.198421539227,7656.758388875554,0.49488,236.04266529397904,8.743354000034742,optimal,
workflow1,Q1,decomposition,1.690535997200854,1.6868536266265322,3732.3708626648063,6922.701954297392,7308.408945719308,0.03546,9.126030790136555,310.871734750981,OPTIMAL,
workflow1,Q2,single_cloud,0.06422,6.612359813574345,4680.951597858793,8792.30568751478,9436.522467686724,0.07174,57.64575923833132,11.714148333994672,optimal,
workflow1,Q2,greedy,0.37664,6.323958764530495,4893.98189382714,9205.254986543392,9913.22068470084,0.37556,401.1753483307055,22.802023541997187,optimal,
workflow1,Q2,dpgm,6.065097644657297,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.10522,95.42764948581134,33.325374124979135,optimal,
workflow1,Q2,mtgp,0.3464,6.326995672667029,4869.580295873686,9159.82602350817,9859.998535442615,0.34472,365.2748036545117,8.345765334030148,optimal,
workflow1,Q2,decomposition,6.069627299106628,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.00846,1.829668237462165,142.9879027500283,OPTIMAL,
workflow1,Q3,single_cloud,0.0627,17.765543870918957,5479.457389242973,10602.496051556793,11620.345688216668,0.0699,77.2910977266539,11.781798957963474,optimal,
workflow1,Q3,greedy,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,393.2729852176821,22.802888415986672,optimal,
workflow1,Q3,dpgm,17.293176287872257,17.29121930944016,5503.730536609785,10656.24771991612,11710.952966959312,0.10468,132.55989102656162,33.30883587501012,optimal,
workflow1,Q3,mtgp,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,393.2729852176821,8.302019750000909,optimal,
workflow1,Q3,decomposition,inf,17.765543870918957,5396.969786482843,10456.340321764708,11436.6322154211,0.04376,29.295741243256685,475.4204678339884,INFEASIBLE,
workflow2,Q1,single_cloud,0.5197,8.901925527376633,3912.298566750542,7314.641701557044,7671.598034964014,0.52256,256.04916455087096,19.59678158402676,optimal,
workflow2,Q1,greedy,0.90352,3.652756820337252,4062.1365867922777,7601.904596665479,7956.034995319963,0.9027,503.989403559458,52.110390957968775,optimal,
workflow2,Q1,dpgm,3.3959843881189484,3.3964724169434017,3744.817910921925,7002.068965438232,7351.35521613768,0.06326,23.435356851727096,100.4917824579752,optimal,
workflow2,Q1,mtgp,0.58996,3.82910860852043,3933.6492441740384,7352.10127048967,7717.46817936131,0.59096,286.1355853523968,16.08520812500501,optimal,
workflow2,Q1,decomposition,3.39876964643991,3.3965032778436206,3726.5380003460073,6969.570798106226,7313.1994538023555,0.03454,9.28906291575004,1467.2989800830835,OPTIMAL,
workflow2,Q2,single_cloud,0.06556,14.079033102871236,4677.083143983447,8763.642584387897,9378.160990261424,0.07282,58.03040779457632,18.66983775002882,optimal,
workflow2,Q2,greedy,0.37648,8.639624975887848,4890.062629685327,9161.376366639355,9838.44743030341,0.37228,398.4031776686181,51.2335631250171,optimal,
workflow2,Q2,dpgm,8.395800641402156,8.394192720945158,4664.251995845241,8739.813999371583,9417.860752653456,0.105,97.11077992550436,100.05442866700469,optimal,
workflow2,Q2,mtgp,0.37648,9.559932236167986,4890.060934007179,9161.37280760004,9838.44290748726,0.37228,398.3996882699865,16.03219449997414,optimal,
workflow2,Q2,decomposition,8.398524440534477,8.394268987988642,4514.179462551366,8448.069427268007,9060.28793132783,0.00848,1.8563839602929748,3930.286490375991,OPTIMAL,
workflow2,Q3,single_cloud,0.06368,27.02051405185025,5576.880743845304,10635.344080121817,11656.797109709423,0.06932,78.29468034602053,18.630525958025828,optimal,
workflow2,Q3,greedy,0.24536,21.061119999339137,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,396.8545521957748,51.44480941595975,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5596.14049115987,10681.775117728122,11729.040864260256,0.10132,128.37910747626597,99.06748695898568,optimal,
workflow2,Q3,mtgp,0.24536,21.05927649528028,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,396.8545521957748,16.079209458024707,optimal,
workflow2,Q3,decomposition,inf,21.28831351070498,5492.29813863425,10465.070871104204,11476.495380673909,0.04292,30.517208942694783,3030.982357873989,INFEASIBLE,
workflow1,Q1,single_cloud,0.52692,2.356370404943436,3918.7785629164287,7267.413657261955,7672.078095229592,0.52204,233.29295056617647,12.511911333014725,optimal,
workflow1,Q1,greedy,0.90264,1.9493504415414924,4070.3812463133218,7554.639634867499,7952.947718538448,0.90124,476.64951603509263,23.90042383299442,optimal,
workflow1,Q1,dpgm,1.6868317660026608,1.6868229267271648,3753.651582020671,6961.532634549796,7350.83602005642,0.06702,19.01042222169724,35.41822208301164,optimal,
workflow1,Q1,mtgp,0.49872,1.9284948414410832,3911.998973043796,7258.198421539227,7656.758388875554,0.49488,217.5856325707053,8.40864874998806,optimal,
workflow1,Q1,decomposition,1.690569483361932,1.6868536266265322,3732.3708626648063,6922.701954297392,7308.408945719308,0.03546,6.844523092602418,264.65613658202346,OPTIMAL,
workflow1,Q2,single_cloud,0.06422,6.612359813574345,4680.951597858793,8792.30568751478,9436.522467686724,0.07174,43.23431942874849,11.72715570795117,optimal,
workflow1,Q2,greedy,0.37664,6.323958764530495,4893.98189382714,9205.254986543392,9913.22068470084,0.37556,361.7053124166861,22.860198792011943,optimal,
workflow1,Q2,dpgm,6.065097644657297,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.10522,74.67803450024687,33.4362733750022,optimal,
workflow1,Q2,mtgp,0.3464,6.326995672667029,4869.580295873686,9159.82602350817,9859.998535442615,0.34472,326.93932684883515,8.301924208004493,optimal,
workflow1,Q2,decomposition,6.069630159628371,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.00846,1.372251178096624,151.04467941698385,OPTIMAL,
workflow1,Q3,single_cloud,0.0627,17.765543870918957,5479.457389242973,10602.496051556793,11620.345688216668,0.0699,57.96832329499043,11.716591290954966,optimal,
workflow1,Q3,greedy,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,343.8549937755829,22.815693915996235,optimal,
workflow1,Q3,dpgm,17.293176287872257,17.29121930944016,5503.730536609785,10656.24771991612,11710.952966959312,0.10468,103.41136100178896,33.367445207957644,optimal,
workflow1,Q3,mtgp,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,343.8549937755829,8.3173013330088,optimal,
workflow1,Q3,decomposition,17.298651181934275,17.291366163196308,5409.03450847048,10464.58274452488,11485.35734091754,0.04092,24.050493196408773,364.8556621670723,OPTIMAL,
workflow2,Q1,single_cloud,0.5197,8.901925527376633,3912.298566750542,7314.641701557044,7671.598034964014,0.52256,236.0931698640647,19.50973699998576,optimal,
workflow2,Q1,greedy,0.90352,3.652756820337252,4062.1365867922777,7601.904596665479,7956.034995319963,0.9027,477.66207391877697,52.18212604196742,optimal,
workflow2,Q1,dpgm,3.3959843881189484,3.3964724169434017,3744.817910921925,7002.068965438232,7351.35521613768,0.06326,17.576517638795323,100.86773666698718,optimal,
workflow2,Q1,mtgp,0.58996,3.82910860852043,3933.6492441740384,7352.10127048967,7717.46817936131,0.59096,265.0992905335276,16.100869541987777,optimal,
workflow2,Q1,decomposition,3.398737306275032,3.3965032778436206,3726.5380003460073,6969.570798106226,7313.1994538023555,0.03454,6.96679718681253,1587.6728424579487,OPTIMAL,
workflow2,Q2,single_cloud,0.06556,14.079033102871236,4677.083143983447,8763.642584387897,9378.160990261424,0.07282,43.52280584593224,18.665960750018712,optimal,
workflow2,Q2,greedy,0.37648,8.639624975887848,4890.062629685327,9161.376366639355,9838.44743030341,0.37228,358.10662346262814,51.56906666699797,optimal,
workflow2,Q2,dpgm,8.395800641402156,8.394192720945158,4664.251995845241,8739.813999371583,9417.860752653456,0.105,75.78410618112483,99.45599124999715,optimal,
workflow2,Q2,mtgp,0.37648,9.559932236167986,4890.060934007179,9161.37280760004,9838.44290748726,0.37228,358.1033149586548,16.08948495797813,optimal,
workflow2,Q2,decomposition,8.398565707867174,8.394268972562678,4509.540043343962,8439.501709826558,9050.825859172584,0.00806,1.25889743372732,2695.9518048340105,OPTIMAL,
workflow2,Q3,single_cloud,0.06368,27.02051405185025,5576.880743845304,10635.344080121817,11656.797109709423,0.06932,58.7210102595154,18.710442750016227,optimal,
workflow2,Q3,greedy,0.24536,21.061119999339137,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,347.11472933448937,51.28183470899239,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5596.14049115987,10681.775117728122,11729.040864260256,0.10132,99.56512409231163,99.15007829200476,optimal,
workflow2,Q3,mtgp,0.24536,21.05927649528028,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,347.11472933448937,16.107241542020347,optimal,
workflow2,Q3,decomposition,20.838981694174464,20.832735696204725,5505.355184002818,10497.73684826698,11513.879098975016,0.04074,23.89939835219701,2937.7555200410425,OPTIMAL,
workflow1,Q1,single_cloud,0.52692,2.356370404943436,3918.7785629164287,7267.413657261955,7672.078095229592,0.52204,217.43874565507184,12.509770333999768,optimal,
workflow1,Q1,greedy,0.90264,1.9493504415414924,4070.3812463133218,7554.639634867499,7952.947718538448,0.90124,455.5986397501713,23.80384075001348,optimal,
workflow1,Q1,dpgm,1.6868317660026608,1.6868229267271648,3753.651582020671,6961.532634549796,7350.83602005642,0.06702,15.208337777357787,34.99191250000149,optimal,
