workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q3,1,10,376.14903950266086,1823.3296015169167,1,0.010335459024645388
workflow2,Q3,2,11,376.14903950266086,146.16852259823793,3,0.012303124996833503
workflow2,Q3,3,14,376.14903950266086,678.8138157518638,43,0.020331375009845942
workflow2,Q3,4,24,376.14903950266086,0.0,0,0.02447220904286951
