trial_id,round,order_in_round,timestamp_start_utc,timestamp_end_utc,node_id,provider,region,bucket,direction,size_mib,size_bytes,elapsed_sec,throughput_mib_per_sec,throughput_mbps,status,verified_size_bytes,object_uri,error_type,error_message,cleanup_error
r004-aws_eu_central_1-download-001mib,4,1,2026-06-24T14:32:45.143+00:00,2026-06-24T14:33:01.025+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,download,1,1048576,15.859900799987372,0.06305209676978536,0.5289193233797956,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,,
r004-aliyun_cn_shanghai-download-005mib,4,2,2026-06-24T14:33:01.532+00:00,2026-06-24T14:33:01.858+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,download,5,5242880,0.29385820002062246,17.01500927879198,142.7322429561486,success,5242880,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_005mib.bin,,,
r004-aliyun_ap_southeast_1-download-010mib,4,3,2026-06-24T14:33:02.361+00:00,2026-06-24T14:33:05.269+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,download,10,10485760,2.874983699992299,3.478280589913183,29.17793238279045,success,10485760,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_010mib.bin,,,
r004-aws_eu_central_1-download-010mib,4,4,2026-06-24T14:33:05.776+00:00,2026-06-24T14:34:02.814+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,download,10,10485760,57.013894899981096,0.17539584021654545,1.471326948407235,success,10485760,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_010mib.bin,,,
r004-aws_ap_southeast_1-upload-005mib,4,5,2026-06-24T14:34:03.325+00:00,2026-06-24T14:34:28.620+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,upload,5,5242880,9.895756499958225,0.5052670808968579,4.23848747694803,success,5242880,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/runs/20260624_211539/r004-aws_ap_southeast_1-upload-005mib.bin,,,
r004-aliyun_us_east_1-upload-001mib,4,6,2026-06-24T14:34:29.132+00:00,2026-06-24T14:34:34.469+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,upload,1,1048576,2.5738241999642923,0.3885269242607453,3.259200065069082,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/runs/20260624_211539/r004-aliyun_us_east_1-upload-001mib.bin,,,
r004-aws_us_west_2-upload-010mib,4,7,2026-06-24T14:34:34.975+00:00,2026-06-24T14:35:03.616+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,upload,10,10485760,16.238310499989893,0.6158276133472275,5.165936443945459,success,10485760,s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_211539/r004-aws_us_west_2-upload-010mib.bin,,,
r004-gcp_asia_east1-download-001mib,4,8,2026-06-24T14:35:04.131+00:00,2026-06-24T14:35:14.750+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,download,1,1048576,10.596748300013132,0.09436857153611554,0.7916209541364311,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,,
r004-aliyun_cn_shanghai-download-001mib,4,9,2026-06-24T14:35:15.259+00:00,2026-06-24T14:35:15.506+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,download,1,1048576,0.21437639999203384,4.6646925689449015,39.130277401391744,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,,
r004-aws_us_west_2-download-010mib,4,10,2026-06-24T14:35:16.015+00:00,2026-06-24T14:35:31.606+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,download,10,10485760,15.569548400002532,0.6422793868573846,5.387830002826952,success,10485760,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_010mib.bin,,,
r004-aws_eu_central_1-upload-005mib,4,11,2026-06-24T14:35:32.114+00:00,2026-06-24T14:35:57.494+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,upload,5,5242880,10.062675199995283,0.49688575857067746,4.168179849432054,success,5242880,s3://skyflow-prototype-aws-eu-central-1/network_measurement/runs/20260624_211539/r004-aws_eu_central_1-upload-005mib.bin,,,
r004-gcp_asia_east1-upload-010mib,4,12,2026-06-24T14:35:57.995+00:00,2026-06-24T14:36:41.507+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,upload,10,10485760,26.515055000025313,0.3771442299474941,3.1637151044913887,success,10485760,gs://skyflow-prototype-gcp-asia-east1/network_measurement/runs/20260624_211539/r004-gcp_asia_east1-upload-010mib.bin,,,
r004-gcp_europe_west1-download-005mib,4,13,2026-06-24T14:36:42.009+00:00,2026-06-24T14:36:53.552+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,download,5,5242880,11.511919300013687,0.4343324401165716,3.643444581821394,success,5242880,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_005mib.bin,,,
r004-aws_ap_southeast_1-upload-001mib,4,14,2026-06-24T14:36:54.065+00:00,2026-06-24T14:37:19.144+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,upload,1,1048576,9.349926900002174,0.10695270783344493,0.8971843405532988,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/runs/20260624_211539/r004-aws_ap_southeast_1-upload-001mib.bin,,,
r004-gcp_europe_west1-upload-001mib,4,15,2026-06-24T14:37:19.652+00:00,2026-06-24T14:38:03.379+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,upload,1,1048576,19.078186900005676,0.052415882349894714,0.4396962900073855,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/runs/20260624_211539/r004-gcp_europe_west1-upload-001mib.bin,,,
r004-aws_eu_central_1-upload-001mib,4,16,2026-06-24T14:38:03.894+00:00,2026-06-24T14:38:27.640+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,upload,1,1048576,8.596438699983992,0.1163272414193871,0.9758236279886019,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/runs/20260624_211539/r004-aws_eu_central_1-upload-001mib.bin,,,
r004-aliyun_cn_beijing-download-005mib,4,17,2026-06-24T14:38:28.156+00:00,2026-06-24T14:38:28.811+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,download,5,5242880,0.6200291000423022,8.064137634280181,67.6468894720238,success,5242880,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_005mib.bin,,,
r004-gcp_asia_east1-upload-001mib,4,18,2026-06-24T14:38:29.314+00:00,2026-06-24T14:39:13.618+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,upload,1,1048576,21.176222599984612,0.047222775227189324,0.39613335005300215,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/runs/20260624_211539/r004-gcp_asia_east1-upload-001mib.bin,,,
r004-gcp_us_west1-download-005mib,4,19,2026-06-24T14:39:14.132+00:00,2026-06-24T14:39:23.842+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,download,5,5242880,9.687279600009788,0.5161407749596645,4.3297026339528415,success,5242880,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_005mib.bin,,,
r004-aliyun_us_east_1-upload-010mib,4,20,2026-06-24T14:39:24.358+00:00,2026-06-24T14:39:30.605+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,upload,10,10485760,3.440095800033305,2.9068957904902493,24.38480928327283,success,10485760,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/runs/20260624_211539/r004-aliyun_us_east_1-upload-010mib.bin,,,
r004-aliyun_ap_southeast_1-download-005mib,4,21,2026-06-24T14:39:31.118+00:00,2026-06-24T14:39:33.961+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,download,5,5242880,2.811714999959804,1.7782741138669742,14.917244457777413,success,5242880,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_005mib.bin,,,
r004-aliyun_ap_southeast_1-upload-005mib,4,22,2026-06-24T14:39:34.476+00:00,2026-06-24T14:39:40.291+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,upload,5,5242880,3.2234772000228986,1.5511200141153414,13.011737759368067,success,5242880,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/runs/20260624_211539/r004-aliyun_ap_southeast_1-upload-005mib.bin,,,
r004-gcp_europe_west1-upload-010mib,4,23,2026-06-24T14:39:40.806+00:00,2026-06-24T14:40:04.693+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,upload,10,10485760,12.806759800005239,0.7808376323256965,6.550140809228396,success,10485760,gs://skyflow-prototype-gcp-europe-west1/network_measurement/runs/20260624_211539/r004-gcp_europe_west1-upload-010mib.bin,,,
r004-aws_us_east_2-upload-005mib,4,24,2026-06-24T14:40:05.196+00:00,2026-06-24T14:40:14.557+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,upload,5,5242880,4.596137800021097,1.0878699067676014,9.125714202869958,success,5242880,s3://skyflow-prototype-aws-us-east-2/network_measurement/runs/20260624_211539/r004-aws_us_east_2-upload-005mib.bin,,,
r004-aliyun_ap_southeast_1-upload-001mib,4,25,2026-06-24T14:40:15.063+00:00,2026-06-24T14:40:20.050+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,upload,1,1048576,2.4200393999926746,0.41321641292411476,3.4663105071865323,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/runs/20260624_211539/r004-aliyun_ap_southeast_1-upload-001mib.bin,,,
r004-aliyun_cn_beijing-upload-010mib,4,26,2026-06-24T14:40:20.558+00:00,2026-06-24T14:40:22.085+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,upload,10,10485760,0.8179237000294961,12.226079278103054,102.5597864409295,success,10485760,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_211539/r004-aliyun_cn_beijing-upload-010mib.bin,,,
r004-gcp_asia_east1-upload-005mib,4,27,2026-06-24T14:40:22.590+00:00,2026-06-24T14:41:10.896+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,upload,5,5242880,20.94195770000806,0.23875513796869505,2.0028232604052993,success,5242880,gs://skyflow-prototype-gcp-asia-east1/network_measurement/runs/20260624_211539/r004-gcp_asia_east1-upload-005mib.bin,,,
r004-aws_us_west_2-download-001mib,4,28,2026-06-24T14:41:11.408+00:00,2026-06-24T14:41:26.408+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,download,1,1048576,14.975928900006693,0.06677382128861156,0.5601394114522172,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,,
r004-aliyun_cn_beijing-upload-005mib,4,29,2026-06-24T14:41:26.910+00:00,2026-06-24T14:41:28.360+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,upload,5,5242880,0.708907000022009,7.053111338786001,59.16578620143097,success,5242880,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_211539/r004-aliyun_cn_beijing-upload-005mib.bin,,,
r004-gcp_us_east1-download-005mib,4,30,2026-06-24T14:41:28.862+00:00,2026-06-24T14:41:48.195+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,download,5,5242880,19.311622899957,0.258911435144642,2.171906536145825,success,5242880,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_005mib.bin,,,
r004-aws_us_east_2-download-010mib,4,31,2026-06-24T14:41:48.703+00:00,2026-06-24T14:41:56.425+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,download,10,10485760,7.694608999998309,1.2996111953189822,10.901928869942378,success,10485760,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_010mib.bin,,,
r004-gcp_us_west1-download-010mib,4,32,2026-06-24T14:41:56.934+00:00,2026-06-24T14:42:06.777+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,download,10,10485760,9.817210500012152,1.0186192910896248,8.544797934188757,success,10485760,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_010mib.bin,,,
r004-aws_us_west_2-upload-001mib,4,33,2026-06-24T14:42:07.291+00:00,2026-06-24T14:42:30.207+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,upload,1,1048576,8.439381800009869,0.11849209144665437,0.9939837062461364,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_211539/r004-aws_us_west_2-upload-001mib.bin,,,
r004-gcp_asia_east1-download-005mib,4,34,2026-06-24T14:42:30.721+00:00,2026-06-24T14:42:44.001+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,download,5,5242880,13.257116399996448,0.37715592510007223,3.1638132105418673,success,5242880,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_005mib.bin,,,
r004-aws_ap_southeast_1-download-005mib,4,35,2026-06-24T14:42:44.511+00:00,2026-06-24T14:42:58.980+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,download,5,5242880,14.4476624999661,0.34607674424923285,2.9031021454230688,success,5242880,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_005mib.bin,,,
r004-gcp_europe_west1-download-010mib,4,36,2026-06-24T14:42:59.485+00:00,2026-06-24T14:43:17.086+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,download,10,10485760,17.57805929996539,0.5688910151770673,4.772203721042469,success,10485760,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_010mib.bin,,,
r004-aliyun_us_east_1-upload-005mib,4,37,2026-06-24T14:43:17.587+00:00,2026-06-24T14:43:23.509+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,upload,5,5242880,3.0837719999835826,1.6213909459021676,13.601213059922491,success,5242880,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/runs/20260624_211539/r004-aliyun_us_east_1-upload-005mib.bin,,,
r004-aliyun_cn_shanghai-upload-010mib,4,38,2026-06-24T14:43:24.013+00:00,2026-06-24T14:43:25.047+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,upload,10,10485760,0.5802052000071853,17.23528158637006,144.5800209976766,success,10485760,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_211539/r004-aliyun_cn_shanghai-upload-010mib.bin,,,
r004-aws_us_east_2-upload-001mib,4,39,2026-06-24T14:43:25.556+00:00,2026-06-24T14:43:34.008+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,upload,1,1048576,3.5828699999838136,0.2791058564794474,2.3413096205103443,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/runs/20260624_211539/r004-aws_us_east_2-upload-001mib.bin,,,
r004-gcp_us_west1-download-001mib,4,40,2026-06-24T14:43:34.523+00:00,2026-06-24T14:43:48.299+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,download,1,1048576,13.748414700035937,0.07273565875179674,0.6101509288905922,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,,
r004-gcp_us_west1-upload-005mib,4,41,2026-06-24T14:43:48.806+00:00,2026-06-24T14:44:08.924+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,upload,5,5242880,9.950679799949285,0.5024782326957685,4.215092922617585,success,5242880,gs://skyflow-prototype-gcp-us-west1/network_measurement/runs/20260624_211539/r004-gcp_us_west1-upload-005mib.bin,,,
r004-gcp_us_west1-upload-001mib,4,42,2026-06-24T14:44:09.434+00:00,2026-06-24T14:44:28.524+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,upload,1,1048576,8.889084300026298,0.11249752688216058,0.9436976539839073,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/runs/20260624_211539/r004-gcp_us_west1-upload-001mib.bin,,,
r004-aliyun_cn_shanghai-download-010mib,4,43,2026-06-24T14:44:29.028+00:00,2026-06-24T14:44:29.429+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,download,10,10485760,0.3710986999794841,26.947008977807904,226.04789508731125,success,10485760,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_010mib.bin,,,
r004-gcp_us_east1-upload-010mib,4,44,2026-06-24T14:44:29.935+00:00,2026-06-24T14:45:02.011+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,upload,10,10485760,11.844431600009557,0.8442785891044304,7.082322126790139,success,10485760,gs://skyflow-prototype-gcp-us-east1/network_measurement/runs/20260624_211539/r004-gcp_us_east1-upload-010mib.bin,,,
r004-gcp_us_west1-upload-010mib,4,45,2026-06-24T14:45:02.527+00:00,2026-06-24T14:45:25.499+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,upload,10,10485760,12.803900900005829,0.7810119804969318,6.5516033476924065,success,10485760,gs://skyflow-prototype-gcp-us-west1/network_measurement/runs/20260624_211539/r004-gcp_us_west1-upload-010mib.bin,,,
r004-gcp_europe_west1-upload-005mib,4,46,2026-06-24T14:45:26.000+00:00,2026-06-24T14:45:47.656+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,upload,5,5242880,10.908271299966145,0.4583677708873557,3.8450675498078395,success,5242880,gs://skyflow-prototype-gcp-europe-west1/network_measurement/runs/20260624_211539/r004-gcp_europe_west1-upload-005mib.bin,,,
r004-aws_ap_southeast_1-download-010mib,4,47,2026-06-24T14:45:48.165+00:00,2026-06-24T14:46:04.591+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,download,10,10485760,16.39366229996085,0.6099918259279917,5.1169823109141594,success,10485760,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_010mib.bin,,,
r004-aliyun_us_east_1-download-005mib,4,48,2026-06-24T14:46:05.095+00:00,2026-06-24T14:46:08.397+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,download,5,5242880,3.268673899990972,1.5296723236948813,12.83182149192547,success,5242880,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_005mib.bin,,,
r004-aliyun_us_east_1-download-001mib,4,49,2026-06-24T14:46:08.903+00:00,2026-06-24T14:46:11.282+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,download,1,1048576,2.3478769999928772,0.4259166898449253,3.5728481517666593,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,,
r004-aliyun_cn_beijing-upload-001mib,4,50,2026-06-24T14:46:11.783+00:00,2026-06-24T14:46:13.134+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,upload,1,1048576,0.590023500029929,1.6948477475037433,14.217413373491882,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_211539/r004-aliyun_cn_beijing-upload-001mib.bin,,,
r004-aws_us_west_2-upload-005mib,4,51,2026-06-24T14:46:13.638+00:00,2026-06-24T14:46:35.314+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,upload,5,5242880,9.280163199990056,0.5387836282884936,4.519644654529884,success,5242880,s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_211539/r004-aws_us_west_2-upload-005mib.bin,,,
r004-aliyun_cn_shanghai-upload-001mib,4,52,2026-06-24T14:46:35.826+00:00,2026-06-24T14:46:36.922+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,upload,1,1048576,0.5498427000129595,1.8187019669014983,15.256377869165643,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_211539/r004-aliyun_cn_shanghai-upload-001mib.bin,,,
r004-aliyun_cn_beijing-download-001mib,4,53,2026-06-24T14:46:37.436+00:00,2026-06-24T14:46:37.969+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,download,1,1048576,0.5014989999472164,1.9940219224868878,16.727068251148886,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,,
r004-aws_eu_central_1-upload-010mib,4,54,2026-06-24T14:46:38.483+00:00,2026-06-24T14:47:08.868+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,upload,10,10485760,15.070388299995102,0.6635529092507357,5.566285242963996,success,10485760,s3://skyflow-prototype-aws-eu-central-1/network_measurement/runs/20260624_211539/r004-aws_eu_central_1-upload-010mib.bin,,,
r004-gcp_us_east1-upload-005mib,4,55,2026-06-24T14:47:09.378+00:00,2026-06-24T14:47:30.068+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,upload,5,5242880,10.167991599999368,0.4917391945918121,4.125007341666432,success,5242880,gs://skyflow-prototype-gcp-us-east1/network_measurement/runs/20260624_211539/r004-gcp_us_east1-upload-005mib.bin,,,
r004-gcp_europe_west1-download-001mib,4,56,2026-06-24T14:47:30.580+00:00,2026-06-24T14:47:39.665+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,download,1,1048576,9.057430999993812,0.11040658217552893,0.9261575384902994,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,,
r004-aliyun_us_east_1-download-010mib,4,57,2026-06-24T14:47:40.175+00:00,2026-06-24T14:47:47.133+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,download,10,10485760,6.929026700032409,1.4432041371630486,12.106473770639049,success,10485760,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_010mib.bin,,,
r004-gcp_us_east1-download-010mib,4,58,2026-06-24T14:47:47.634+00:00,2026-06-24T14:47:56.994+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,download,10,10485760,9.337422899960075,1.0709593114865514,8.983857848010578,success,10485760,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_010mib.bin,,,
r004-aws_ap_southeast_1-download-001mib,4,59,2026-06-24T14:47:57.509+00:00,2026-06-24T14:48:13.248+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,download,1,1048576,15.716301600041334,0.06362820117917373,0.5337520374372262,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,,
r004-aliyun_cn_shanghai-upload-005mib,4,60,2026-06-24T14:48:13.755+00:00,2026-06-24T14:48:14.641+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,upload,5,5242880,0.39129440003307536,12.778102624462194,107.19049390038457,success,5242880,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_211539/r004-aliyun_cn_shanghai-upload-005mib.bin,,,
r004-aws_us_west_2-download-005mib,4,61,2026-06-24T14:48:15.143+00:00,2026-06-24T14:48:31.367+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,download,5,5242880,16.19922080001561,0.3086568213203923,2.5892010805828134,success,5242880,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_005mib.bin,,,
r004-aliyun_ap_southeast_1-upload-010mib,4,62,2026-06-24T14:48:31.877+00:00,2026-06-24T14:48:38.030+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,upload,10,10485760,3.542788099963218,2.8226356524410314,23.67798401515206,success,10485760,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/runs/20260624_211539/r004-aliyun_ap_southeast_1-upload-010mib.bin,,,
r004-gcp_us_east1-download-001mib,4,63,2026-06-24T14:48:38.537+00:00,2026-06-24T14:48:47.176+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,download,1,1048576,8.615663599979598,0.11606767005183072,0.9736461855381475,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,,
r004-aws_eu_central_1-download-005mib,4,64,2026-06-24T14:48:47.684+00:00,2026-06-24T14:49:04.150+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,download,5,5242880,16.439887299959082,0.304138337980726,2.551297295091822,success,5242880,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_005mib.bin,,,
r004-aws_us_east_2-download-005mib,4,65,2026-06-24T14:49:04.664+00:00,2026-06-24T14:49:10.351+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,download,5,5242880,5.663414599956013,0.8828596091197056,7.4059631799384364,success,5242880,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_005mib.bin,,,
r004-aliyun_cn_beijing-download-010mib,4,66,2026-06-24T14:49:10.862+00:00,2026-06-24T14:49:15.411+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,download,10,10485760,4.513858899998013,2.215399333817103,18.584116574852825,success,10485760,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_010mib.bin,,,
r004-aws_ap_southeast_1-upload-010mib,4,67,2026-06-24T14:49:15.922+00:00,2026-06-24T14:49:48.191+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,upload,10,10485760,16.81971589999739,0.5945403631937417,4.987366047009927,success,10485760,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/runs/20260624_211539/r004-aws_ap_southeast_1-upload-010mib.bin,,,
r004-aliyun_ap_southeast_1-download-001mib,4,68,2026-06-24T14:49:48.693+00:00,2026-06-24T14:49:50.962+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,download,1,1048576,2.2358704999787733,0.4472530944925002,3.751830886484543,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,,
r004-gcp_asia_east1-download-010mib,4,69,2026-06-24T14:49:51.464+00:00,2026-06-24T14:50:01.732+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,download,10,10485760,10.240946599980816,0.9764722335353972,8.191242790012902,success,10485760,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_010mib.bin,,,
