run_id,node_id,provider,region,video_id,filename,object_key,input_uri,size_bytes,duration_sec,submit_start_ts,submit_end_ts,complete_ts,submit_wall_ms,job_elapsed_ms,client_wall_ms,poll_interval_sec,poll_count,job_id,status,shot_count,result_bytes,error_type,error_message
20260623_131057,aliyun_cn_shanghai,aliyun,cn-shanghai,-ZBsdK10Trs,-ZBsdK10Trs.mp4,profile/videos/-ZBsdK10Trs.mp4,,12812931,49.272744,2026-06-23T05:10:57.913+00:00,,2026-06-23T05:10:57.913+00:00,,,,30,,,error,,,ServerException,HTTP Status: 400 Error:MissingAccessKeyId AccessKeyId is mandatory for this action. RequestID: 377EE106-2F66-5BB9-A991-9C5FB4156820
20260623_131057,aliyun_cn_shanghai,aliyun,cn-shanghai,03JdaRepHkA,03JdaRepHkA.mp4,profile/videos/03JdaRepHkA.mp4,,48810307,123.4563,2026-06-23T05:11:01.092+00:00,,2026-06-23T05:11:01.092+00:00,,,,30,,,error,,,ServerException,HTTP Status: 400 Error:MissingAccessKeyId AccessKeyId is mandatory for this action. RequestID: 3CD891F7-C710-5B02-BC93-4FFC826850E3
