workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q2,1,10000,8.454148441280845,100763.4061108649,2218,265.67472595800064
workflow2,Q2,2,12218,inf,0.0,0,144.83655991600244
