workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q1,1,15000,1.6905821953942592,190.72417672915424,3314,44.03465704101836
workflow1,Q1,2,17500,inf,0.0,0,117.5492581250146
