workflow,quality_level,logical_node,endpoint_id,provider,region,model_name
workflow1,Q2,Shot Detection,shot_detection_gcp_europe-west1_q2,GCP,europe-west1,
workflow1,Q2,Video Split & Sample,video_split_and_sample_gcp_europe-west1_q2,GCP,europe-west1,
workflow1,Q2,Video Caption,video_caption_gcp_europe-west1_q2,GCP,europe-west1,Claude Sonnet 4.5
workflow1,Q2,Q/A,q_a_gcp_europe-west1_q2,GCP,europe-west1,Claude Sonnet 4.5
