run_id,node_id,provider,region,video_id,filename,object_key,input_uri,size_bytes,duration_sec,submit_start_ts,submit_end_ts,complete_ts,submit_wall_ms,job_elapsed_ms,client_wall_ms,poll_interval_sec,poll_count,job_id,status,shot_count,result_bytes,error_type,error_message
20260623_132256,aws_us_west_2,aws,us-west-2,0vQs3ztG7vg,0vQs3ztG7vg.mp4,profile/videos/0vQs3ztG7vg.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/0vQs3ztG7vg.mp4,2109703,37.918186,2026-06-23T06:19:51.441+00:00,2026-06-23T06:19:53.072+00:00,2026-06-23T06:20:23.514+00:00,1630,30442,32073,30,1,384a5fdec01b2df5c8eee1e3bc3c956844f8dc3252c857cd243dea12ff572099,success,3,261,,
20260623_132256,gcp_europe_west1,gcp,europe-west1,RHb_nF11Scc,RHb_nF11Scc.mp4,profile/videos/RHb_nF11Scc.mp4,,1038153,30.528,2026-06-23T06:20:41.652+00:00,,2026-06-23T06:20:41.652+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,RzMKERQ9vOU,RzMKERQ9vOU.mp4,profile/videos/RzMKERQ9vOU.mp4,,6120386,157.013333,2026-06-23T06:20:44.729+00:00,,2026-06-23T06:20:44.729+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,TIAAUayALPI,TIAAUayALPI.mp4,profile/videos/TIAAUayALPI.mp4,,39011619,212.880544,2026-06-23T06:20:47.893+00:00,,2026-06-23T06:20:47.893+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,U9Dcet1qdRE,U9Dcet1qdRE.mp4,profile/videos/U9Dcet1qdRE.mp4,,7417610,29.350023,2026-06-23T06:20:50.987+00:00,,2026-06-23T06:20:50.987+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,Vn4wrgBpgP8,Vn4wrgBpgP8.mp4,profile/videos/Vn4wrgBpgP8.mp4,,28832811,69.172245,2026-06-23T06:20:54.143+00:00,,2026-06-23T06:20:54.143+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,WU4ISFy651Y,WU4ISFy651Y.mp4,profile/videos/WU4ISFy651Y.mp4,,5305786,156.757914,2026-06-23T06:20:57.269+00:00,,2026-06-23T06:20:57.269+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,aws_us_west_2,aws,us-west-2,5c8HvpeRWrc,5c8HvpeRWrc.mp4,profile/videos/5c8HvpeRWrc.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/5c8HvpeRWrc.mp4,2072930,40.7278,2026-06-23T06:20:26.683+00:00,2026-06-23T06:20:28.209+00:00,2026-06-23T06:20:58.830+00:00,1526,30620,32146,30,1,e9cbc6f3821d471418f87449523ab87ce9f44c0b69cbfc61b9fd059ae92183be,success,1,261,,
20260623_132256,gcp_europe_west1,gcp,europe-west1,XYW6F_4qKJU,XYW6F_4qKJU.mp4,profile/videos/XYW6F_4qKJU.mp4,,2388330,59.698503,2026-06-23T06:21:00.429+00:00,,2026-06-23T06:21:00.429+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,ZUM89wyBcYY,ZUM89wyBcYY.mp4,profile/videos/ZUM89wyBcYY.mp4,,16780551,199.52907,2026-06-23T06:21:03.544+00:00,,2026-06-23T06:21:03.544+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,_crwKCjKRjg,_crwKCjKRjg.mp4,profile/videos/_crwKCjKRjg.mp4,,8106269,190.264308,2026-06-23T06:21:06.703+00:00,,2026-06-23T06:21:06.703+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,_nGlzZystmo,_nGlzZystmo.mp4,profile/videos/_nGlzZystmo.mp4,,60711337,139.017868,2026-06-23T06:21:09.720+00:00,,2026-06-23T06:21:09.720+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,aws_us_west_2,aws,us-west-2,8OEts-YLeW0,8OEts-YLeW0.mp4,profile/videos/8OEts-YLeW0.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/8OEts-YLeW0.mp4,5749063,57.353288,2026-06-23T06:21:01.873+00:00,2026-06-23T06:21:02.996+00:00,2026-06-23T06:21:33.538+00:00,1122,30542,31664,30,1,e04bcf3ef63fb4c12dac42368883ba9cadeb884cc810c0e19b38852dc8f663c5,success,2,261,,
20260623_132256,gcp_europe_west1,gcp,europe-west1,aS0wGPhD48o,aS0wGPhD48o.mp4,profile/videos/aS0wGPhD48o.mp4,,23439769,79.969524,2026-06-23T06:21:58.015+00:00,,2026-06-23T06:21:58.015+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,d7gY7YJ3Fdc,d7gY7YJ3Fdc.mp4,profile/videos/d7gY7YJ3Fdc.mp4,,529920,12.353016,2026-06-23T06:22:01.126+00:00,,2026-06-23T06:22:01.126+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,dcEdjqyHj8M,dcEdjqyHj8M.mp4,profile/videos/dcEdjqyHj8M.mp4,,36250999,62.554558,2026-06-23T06:22:04.235+00:00,,2026-06-23T06:22:04.235+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,gmnwqOPcOo0,gmnwqOPcOo0.mp4,profile/videos/gmnwqOPcOo0.mp4,,12106632,136.394014,2026-06-23T06:22:07.321+00:00,,2026-06-23T06:22:07.321+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,hr8zkCXbTTk,hr8zkCXbTTk.mp4,profile/videos/hr8zkCXbTTk.mp4,,15264075,180.047528,2026-06-23T06:22:10.482+00:00,,2026-06-23T06:22:10.482+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,i0Z8I2WCLNk,i0Z8I2WCLNk.mp4,profile/videos/i0Z8I2WCLNk.mp4,,30788461,190.984127,2026-06-23T06:22:13.558+00:00,,2026-06-23T06:22:13.558+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
