"trial_id","round","order_in_round","timestamp_start_utc","timestamp_end_utc","node_id","provider","region","bucket","direction","size_mib","size_bytes","elapsed_sec","throughput_mib_per_sec","throughput_mbps","status","verified_size_bytes","object_uri","error_type","error_message","cleanup_error"
"r007-aws_eu_central_1-upload-020mib","7","49","2026-06-24T20:56:38.632+00:00","2026-06-24T20:56:47.262+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","upload","20","20971520","5.183461500040721","3.8584254942074674","32.36681896811272","success","20971520","s3://skyflow-prototype-aws-eu-central-1/network_measurement/runs/20260624_233904/r007-aws_eu_central_1-upload-020mib.bin","","",""
"r007-aliyun_cn_beijing-upload-040mib","7","50","2026-06-24T20:56:47.770+00:00","2026-06-24T20:56:50.059+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","upload","40","41943040","1.599880599998869","25.00186576425033","209.73085116491646","success","41943040","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_233904/r007-aliyun_cn_beijing-upload-040mib.bin","","",""
"r007-aliyun_cn_beijing-upload-010mib","7","51","2026-06-24T20:56:50.701+00:00","2026-06-24T20:56:52.247+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","upload","10","10485760","0.8793898999574594","11.371520187443307","95.39122521654843","success","10485760","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_233904/r007-aliyun_cn_beijing-upload-010mib.bin","","",""
"r007-aliyun_cn_shanghai-upload-005mib","7","52","2026-06-24T20:56:52.756+00:00","2026-06-24T20:56:53.528+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","upload","5","5242880","0.37860579998232424","13.206348133687948","110.78287760503979","success","5242880","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_233904/r007-aliyun_cn_shanghai-upload-005mib.bin","","",""
"r007-aws_us_east_2-download-005mib","7","53","2026-06-24T20:56:54.037+00:00","2026-06-24T20:56:58.757+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","download","5","5242880","4.6985198999755085","1.0641649086185765","8.92686226575706","success","5242880","s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_005mib.bin","","",""
"r007-aws_us_west_2-upload-005mib","7","54","2026-06-24T20:56:59.266+00:00","2026-06-24T20:57:06.766+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","upload","5","5242880","4.044743300008122","1.2361723919512915","10.36976561650174","success","5242880","s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_233904/r007-aws_us_west_2-upload-005mib.bin","","",""
"r007-aliyun_cn_shanghai-download-020mib","7","55","2026-06-24T20:57:07.268+00:00","2026-06-24T20:57:07.742+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","download","20","20971520","0.4734864999772981","42.23985266941914","354.33356602151076","success","20971520","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_020mib.bin","","",""
"r007-aws_us_east_2-upload-020mib","7","56","2026-06-24T20:57:08.254+00:00","2026-06-24T20:57:17.469+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","upload","20","20971520","5.6989945999812335","3.509390937142818","29.43890489044374","success","20971520","s3://skyflow-prototype-aws-us-east-2/network_measurement/runs/20260624_233904/r007-aws_us_east_2-upload-020mib.bin","","",""
"r007-gcp_asia_east1-download-080mib","7","57","2026-06-24T20:57:17.980+00:00","2026-06-24T20:57:30.809+00:00","gcp_asia_east1","gcp","asia-east1","skyflow-prototype-gcp-asia-east1","download","80","83886080","12.801246299990453","6.249391514329325","52.42369565223509","success","83886080","gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_080mib.bin","","",""
"r007-gcp_europe_west1-upload-040mib","7","58","2026-06-24T20:57:31.319+00:00","2026-06-24T20:58:48.475+00:00","gcp_europe_west1","gcp","europe-west1","skyflow-prototype-gcp-europe-west1","upload","40","41943040","67.97112309996737","0.5884852004162221","4.936571660093124","success","41943040","gs://skyflow-prototype-gcp-europe-west1/network_measurement/runs/20260624_233904/r007-gcp_europe_west1-upload-040mib.bin","","",""
