"probe_id","round","order_in_round","timestamp_start_utc","timestamp_end_utc","node_id","provider","region","bucket","operation","elapsed_sec","status","verified_size_bytes","object_uri","error_type","error_message"
"r011-aliyun_ap_southeast_1-metadata","11","10","2026-06-25T00:06:17.472+00:00","2026-06-25T00:06:18.790+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","object_metadata","1.3170897000236437","success","1048576","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
"r011-gcp_us_east1-metadata","11","11","2026-06-25T00:06:19.303+00:00","2026-06-25T00:06:21.560+00:00","gcp_us_east1","gcp","us-east1","skyflow-prototype-gcp-us-east1","object_metadata","2.235657599987462","success","1048576","gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin","",""
"r011-gcp_europe_west1-metadata","11","12","2026-06-25T00:06:22.216+00:00","2026-06-25T00:06:24.530+00:00","gcp_europe_west1","gcp","europe-west1","skyflow-prototype-gcp-europe-west1","object_metadata","2.292498200025875","success","1048576","gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin","",""
"r012-aws_us_west_2-metadata","12","1","2026-06-25T01:06:52.118+00:00","2026-06-25T01:06:54.327+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","object_metadata","2.185146600008011","success","1048576","s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin","",""
"r012-aws_eu_central_1-metadata","12","3","2026-06-25T01:06:59.604+00:00","2026-06-25T01:07:01.476+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","object_metadata","1.852331999980379","success","1048576","s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin","",""
"r012-aws_us_east_2-metadata","12","4","2026-06-25T01:07:01.984+00:00","2026-06-25T01:07:03.999+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","object_metadata","1.9945903000188991","success","1048576","s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin","",""
"r012-aliyun_cn_beijing-metadata","12","5","2026-06-25T01:07:04.510+00:00","2026-06-25T01:07:04.906+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","object_metadata","0.3977986000245437","success","1048576","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin","",""
"r012-aliyun_cn_shanghai-metadata","12","6","2026-06-25T01:07:05.414+00:00","2026-06-25T01:07:05.689+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","object_metadata","0.2785348999896087","success","1048576","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin","",""
"r012-aliyun_us_east_1-metadata","12","7","2026-06-25T01:07:06.208+00:00","2026-06-25T01:07:07.626+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","object_metadata","1.4161053000134416","success","1048576","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin","",""
"r012-aws_ap_southeast_1-metadata","12","9","2026-06-25T01:07:11.527+00:00","2026-06-25T01:07:13.293+00:00","aws_ap_southeast_1","aws","ap-southeast-1","skyflow-prototype-aws-ap-southeast-1","object_metadata","1.7450331999571063","success","1048576","s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
"r012-aliyun_ap_southeast_1-metadata","12","12","2026-06-25T01:07:21.558+00:00","2026-06-25T01:07:22.849+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","object_metadata","1.2885589000070468","success","1048576","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
"r013-gcp_us_west1-metadata","13","1","2026-06-25T01:46:40.037+00:00","2026-06-25T01:46:45.202+00:00","gcp_us_west1","gcp","us-west1","skyflow-prototype-gcp-us-west1","object_metadata","5.1426984000136144","success","1048576","gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin","",""
"r013-aliyun_cn_shanghai-metadata","13","2","2026-06-25T01:46:45.712+00:00","2026-06-25T01:46:46.133+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","object_metadata","0.419423800020013","success","1048576","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin","",""
"r013-aws_us_east_2-metadata","13","3","2026-06-25T01:46:46.647+00:00","2026-06-25T01:46:48.700+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","object_metadata","2.0272094999672845","success","1048576","s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin","",""
"r013-aws_us_west_2-metadata","13","4","2026-06-25T01:46:49.210+00:00","2026-06-25T01:46:50.960+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","object_metadata","1.7190877999528311","success","1048576","s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin","",""
"r013-gcp_asia_east1-metadata","13","5","2026-06-25T01:46:51.465+00:00","2026-06-25T01:46:53.591+00:00","gcp_asia_east1","gcp","asia-east1","skyflow-prototype-gcp-asia-east1","object_metadata","2.0917094000033103","success","1048576","gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin","",""
"r013-aliyun_ap_southeast_1-metadata","13","6","2026-06-25T01:46:54.105+00:00","2026-06-25T01:46:55.378+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","object_metadata","1.2742432999657467","success","1048576","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
"r013-gcp_europe_west1-metadata","13","7","2026-06-25T01:46:55.884+00:00","2026-06-25T01:46:58.305+00:00","gcp_europe_west1","gcp","europe-west1","skyflow-prototype-gcp-europe-west1","object_metadata","2.395914199994877","success","1048576","gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin","",""
"r013-aliyun_us_east_1-metadata","13","8","2026-06-25T01:46:59.211+00:00","2026-06-25T01:47:00.554+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","object_metadata","1.3433122000424191","success","1048576","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin","",""
"r013-aliyun_cn_beijing-metadata","13","9","2026-06-25T01:47:01.067+00:00","2026-06-25T01:47:01.458+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","object_metadata","0.3917830999707803","success","1048576","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin","",""
"r013-aws_ap_southeast_1-metadata","13","10","2026-06-25T01:47:01.971+00:00","2026-06-25T01:47:03.469+00:00","aws_ap_southeast_1","aws","ap-southeast-1","skyflow-prototype-aws-ap-southeast-1","object_metadata","1.4736058000125922","success","1048576","s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
"r013-gcp_us_east1-metadata","13","11","2026-06-25T01:47:03.975+00:00","2026-06-25T01:47:07.219+00:00","gcp_us_east1","gcp","us-east1","skyflow-prototype-gcp-us-east1","object_metadata","3.2179622999974526","success","1048576","gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin","",""
"r013-aws_eu_central_1-metadata","13","12","2026-06-25T01:47:07.726+00:00","2026-06-25T01:47:09.673+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","object_metadata","1.9236720000044443","success","1048576","s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin","",""
"r014-aliyun_cn_beijing-metadata","14","2","2026-06-25T02:40:09.064+00:00","2026-06-25T02:40:09.444+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","object_metadata","0.3815531000145711","success","1048576","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin","",""
"r014-aliyun_ap_southeast_1-metadata","14","3","2026-06-25T02:40:09.958+00:00","2026-06-25T02:40:11.318+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","object_metadata","1.3591297999955714","success","1048576","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
"r014-aws_us_east_2-metadata","14","4","2026-06-25T02:40:11.835+00:00","2026-06-25T02:40:13.811+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","object_metadata","1.9436016000108793","success","1048576","s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin","",""
"r014-aws_us_west_2-metadata","14","8","2026-06-25T02:40:24.150+00:00","2026-06-25T02:40:26.061+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","object_metadata","1.8871840999927372","success","1048576","s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin","",""
"r014-aliyun_cn_shanghai-metadata","14","9","2026-06-25T02:40:26.571+00:00","2026-06-25T02:40:26.846+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","object_metadata","0.274332000000868","success","1048576","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin","",""
"r014-aws_eu_central_1-metadata","14","10","2026-06-25T02:40:27.351+00:00","2026-06-25T02:40:29.534+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","object_metadata","2.1619151999475434","success","1048576","s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin","",""
"r014-aliyun_us_east_1-metadata","14","11","2026-06-25T02:40:30.049+00:00","2026-06-25T02:40:31.440+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","object_metadata","1.3885555999586359","success","1048576","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin","",""
"r014-aws_ap_southeast_1-metadata","14","12","2026-06-25T02:40:31.940+00:00","2026-06-25T02:40:33.469+00:00","aws_ap_southeast_1","aws","ap-southeast-1","skyflow-prototype-aws-ap-southeast-1","object_metadata","1.511402599979192","success","1048576","s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin","",""
r003-gcp_europe_west1-metadata,3,2,2026-06-25T05:20:04.393+00:00,2026-06-25T05:20:06.751+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.339273499965202,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r003-gcp_asia_east1-metadata,3,8,2026-06-25T05:20:07.273+00:00,2026-06-25T05:20:09.238+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,1.9487038999795914,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r003-gcp_us_west1-metadata,3,9,2026-06-25T05:20:09.920+00:00,2026-06-25T05:20:12.633+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.693526299961377,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r003-gcp_us_east1-metadata,3,10,2026-06-25T05:20:13.154+00:00,2026-06-25T05:20:16.475+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,3.3015028000227176,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r005-gcp_europe_west1-metadata,5,2,2026-06-25T10:50:31.831+00:00,2026-06-25T10:50:35.704+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,3.853195699979551,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r005-gcp_us_west1-metadata,5,6,2026-06-25T10:50:36.216+00:00,2026-06-25T10:50:39.083+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.84532110003056,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r005-gcp_us_east1-metadata,5,10,2026-06-25T10:50:39.595+00:00,2026-06-25T10:50:42.862+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,3.2389618000015616,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r005-gcp_asia_east1-metadata,5,11,2026-06-25T10:50:43.369+00:00,2026-06-25T10:50:45.528+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.1378727999981493,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r007-gcp_europe_west1-metadata,7,3,2026-06-25T11:57:52.627+00:00,2026-06-25T11:57:57.867+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,5.218589000054635,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r007-gcp_us_west1-metadata,7,5,2026-06-25T11:57:58.379+00:00,2026-06-25T11:58:00.540+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.1271256000036374,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r007-gcp_us_east1-metadata,7,7,2026-06-25T11:58:01.052+00:00,2026-06-25T11:58:03.498+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,2.429965900024399,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r007-gcp_asia_east1-metadata,7,10,2026-06-25T11:58:04.020+00:00,2026-06-25T11:58:06.229+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.1827852000133134,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r009-gcp_europe_west1-metadata,9,1,2026-06-25T12:59:18.514+00:00,2026-06-25T12:59:20.827+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.2913017999962904,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r010-gcp_asia_east1-metadata,10,1,2026-06-25T13:09:29.733+00:00,2026-06-25T13:09:31.624+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,1.8706745999515988,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r010-gcp_us_west1-metadata,10,3,2026-06-25T13:09:32.132+00:00,2026-06-25T13:09:34.920+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.7660065999953076,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r010-gcp_europe_west1-metadata,10,4,2026-06-25T13:09:35.422+00:00,2026-06-25T13:09:37.793+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.349966100009624,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r010-gcp_us_east1-metadata,10,8,2026-06-25T13:09:38.763+00:00,2026-06-25T13:09:41.166+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,2.3830033999984153,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r012-gcp_us_east1-metadata,12,2,2026-06-25T14:12:52.618+00:00,2026-06-25T14:12:57.797+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,5.157233499980066,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r012-gcp_us_west1-metadata,12,8,2026-06-25T14:12:58.308+00:00,2026-06-25T14:13:01.089+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.7567099999869242,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r012-gcp_europe_west1-metadata,12,10,2026-06-25T14:13:01.591+00:00,2026-06-25T14:13:03.833+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.223698899964802,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r012-gcp_asia_east1-metadata,12,11,2026-06-25T14:13:04.343+00:00,2026-06-25T14:13:06.360+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,1.9951536000007764,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r014-gcp_us_east1-metadata,14,1,2026-06-25T15:18:56.553+00:00,2026-06-25T15:19:01.839+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,5.260683099972084,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r014-gcp_asia_east1-metadata,14,5,2026-06-25T15:19:02.342+00:00,2026-06-25T15:19:04.404+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.0433627999736927,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r014-gcp_europe_west1-metadata,14,6,2026-06-25T15:19:04.915+00:00,2026-06-25T15:19:08.597+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,3.653654500027187,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r014-gcp_us_west1-metadata,14,7,2026-06-25T15:19:09.105+00:00,2026-06-25T15:19:11.865+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.7409869999974035,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r015-gcp_europe_west1-metadata,15,1,2026-06-25T16:20:04.424+00:00,2026-06-25T16:20:06.667+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.2271210000035353,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r015-aliyun_cn_beijing-metadata,15,2,2026-06-25T16:20:07.176+00:00,2026-06-25T16:20:07.547+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,object_metadata,0.3692059999448247,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,
r015-aws_us_east_2-metadata,15,3,2026-06-25T16:20:08.048+00:00,2026-06-25T16:20:10.378+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,object_metadata,2.306364299962297,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin,,
r015-aliyun_ap_southeast_1-metadata,15,4,2026-06-25T16:20:10.891+00:00,2026-06-25T16:20:12.218+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,object_metadata,1.324897599988617,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r015-aliyun_cn_shanghai-metadata,15,5,2026-06-25T16:20:12.728+00:00,2026-06-25T16:20:13.020+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,object_metadata,0.29297609999775887,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,
r015-gcp_us_east1-metadata,15,6,2026-06-25T16:20:13.535+00:00,2026-06-25T16:20:15.772+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,2.2153538000420667,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r015-aws_ap_southeast_1-metadata,15,7,2026-06-25T16:20:16.287+00:00,2026-06-25T16:20:18.189+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,object_metadata,1.8754700999706984,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r015-aliyun_us_east_1-metadata,15,8,2026-06-25T16:20:18.703+00:00,2026-06-25T16:20:20.270+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,object_metadata,1.5663334999699146,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,
r015-gcp_asia_east1-metadata,15,9,2026-06-25T16:20:20.777+00:00,2026-06-25T16:20:22.856+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.0655532999662682,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r015-aws_us_west_2-metadata,15,10,2026-06-25T16:20:23.367+00:00,2026-06-25T16:20:25.940+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,object_metadata,2.5542634000303224,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,
r015-aws_eu_central_1-metadata,15,11,2026-06-25T16:20:26.451+00:00,2026-06-25T16:20:28.672+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,object_metadata,2.197123099991586,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,
r015-gcp_us_west1-metadata,15,12,2026-06-25T16:20:29.179+00:00,2026-06-25T16:20:31.970+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.7653823000146076,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r016-aws_eu_central_1-metadata,16,1,2026-06-25T17:27:17.738+00:00,2026-06-25T17:27:19.575+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,object_metadata,1.814078600029461,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,
r016-aliyun_cn_shanghai-metadata,16,2,2026-06-25T17:27:20.088+00:00,2026-06-25T17:27:20.374+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,object_metadata,0.2843165999511257,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,
r016-aws_us_east_2-metadata,16,3,2026-06-25T17:27:20.881+00:00,2026-06-25T17:27:23.422+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,object_metadata,2.5141796999960206,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin,,
r016-aws_ap_southeast_1-metadata,16,4,2026-06-25T17:27:23.927+00:00,2026-06-25T17:27:25.761+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,object_metadata,1.8067510999972,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r016-gcp_us_east1-metadata,16,5,2026-06-25T17:27:26.269+00:00,2026-06-25T17:27:31.412+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,5.117363099998329,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r016-aliyun_us_east_1-metadata,16,6,2026-06-25T17:27:31.918+00:00,2026-06-25T17:27:33.292+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,object_metadata,1.373942599981092,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,
r016-gcp_europe_west1-metadata,16,7,2026-06-25T17:27:33.812+00:00,2026-06-25T17:27:37.341+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,3.5129615999758244,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r016-aws_us_west_2-metadata,16,8,2026-06-25T17:27:37.880+00:00,2026-06-25T17:27:40.253+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,object_metadata,2.357468699978199,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,
r016-gcp_us_west1-metadata,16,9,2026-06-25T17:27:40.763+00:00,2026-06-25T17:27:43.076+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.2818139999872074,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r016-aliyun_ap_southeast_1-metadata,16,10,2026-06-25T17:27:43.581+00:00,2026-06-25T17:27:44.953+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,object_metadata,1.374602900003083,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r016-gcp_asia_east1-metadata,16,11,2026-06-25T17:27:45.462+00:00,2026-06-25T17:27:47.472+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,1.9932504000025801,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r016-aliyun_cn_beijing-metadata,16,12,2026-06-25T17:27:47.976+00:00,2026-06-25T17:27:48.368+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,object_metadata,0.39201980002690107,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,
r017-aliyun_cn_shanghai-metadata,17,1,2026-06-25T18:34:29.396+00:00,2026-06-25T18:34:29.632+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,object_metadata,0.22979160002432764,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,
r017-aliyun_ap_southeast_1-metadata,17,2,2026-06-25T18:34:30.140+00:00,2026-06-25T18:34:31.503+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,object_metadata,1.3581196999875829,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r017-aws_us_west_2-metadata,17,3,2026-06-25T18:34:32.012+00:00,2026-06-25T18:34:34.127+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,object_metadata,2.079525899956934,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,
r017-aliyun_cn_beijing-metadata,17,4,2026-06-25T18:34:34.638+00:00,2026-06-25T18:34:35.106+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,object_metadata,0.46892660000594333,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,
