workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q3,1,10000,20.300838873994163,169923.26074565182,9338,40.291934666005545
workflow1,Q3,2,12500,inf,0.0,0,29.71664262500417
