workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q1,1,10000,2.0922862012877608,248.46555806075773,2165,356.86126880010124
workflow2,Q1,2,12165,inf,0.0,0,150.45249049994163
