workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow2,Q2,1,15000,8.398797679241685,604.4897946925797,6237,547.8208676999784
workflow2,Q2,2,17500,8.398880049682036,78.15321719752524,1374,768.1236134000064
workflow2,Q2,3,18874,8.398695718090794,0.0,0,790.3344547000015
