workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p95_min,sla_sec_old,sla_sec_new,p95_greedy,p95_murakkab_profile,p95_single_cloud
workflow1,Q1,workflow1_Q1_q1192,1.0,greedy,1346.0452006996097,16527.789142503418,1346.0452006996097,1346.0452006996097,1676.6194908769833,1977.5863660126267
workflow1,Q1,workflow1_Q1_q1193,1.0,greedy,1532.2800852096216,22474.496721756215,1532.2800852096216,1532.2800852096216,2011.350270554579,2432.110669876702
workflow1,Q1,workflow1_Q1_q1194,1.0,greedy,1143.0865114026349,15683.550921096556,1143.0865114026349,1143.0865114026349,1463.7760486436578,1745.2508052516569
workflow1,Q1,workflow1_Q1_q1195,1.0,greedy,2142.6022092261496,25205.915167193376,2142.6022092261496,2142.6022092261496,2659.243891344341,3146.5399062320266
workflow1,Q1,workflow1_Q1_q1196,1.0,greedy,530.6553790910455,8284.230702634057,530.6553790910455,530.6553790910455,691.2419851791049,831.3380699931935
workflow1,Q1,workflow1_Q1_q1197,1.0,greedy,760.9094774109028,11903.671461967177,760.9094774109028,760.9094774109028,1005.7549881413137,1222.1907131379178
workflow1,Q1,workflow1_Q1_q1198,1.0,greedy,1356.095066208305,17351.302058095298,1356.095066208305,1356.095066208305,1709.0420091380613,2040.9459203010263
workflow1,Q1,workflow1_Q1_q1199,1.0,greedy,142.75545733778716,3518.225690781265,142.75545733778716,142.75545733778716,200.26197273857696,243.98353599622718
workflow1,Q1,workflow1_Q1_q1200,1.0,greedy,559.7272546754363,9015.208070382918,559.7272546754363,559.7272546754363,734.0347990071385,888.116760690921
workflow1,Q1,workflow1_Q1_q1201,1.0,greedy,1010.9975777883292,14434.575393504128,1010.9975777883292,1010.9975777883292,1305.3557037056942,1579.7005494035698
workflow1,Q1,workflow1_Q1_q1202,1.0,greedy,105.33982714541354,2131.272099925216,105.33982714541354,105.33982714541354,129.09500068916748,140.76237058024776
workflow1,Q1,workflow1_Q1_q1203,1.0,greedy,234.26178589558987,4071.516170674265,234.26178589558987,234.26178589558987,298.562532455241,368.6079379877893
workflow1,Q1,workflow1_Q1_q1204,1.0,greedy,659.9514442415564,12256.016192602976,659.9514442415564,659.9514442415564,917.3637612691031,1134.574509815263
workflow1,Q1,workflow1_Q1_q1205,1.0,greedy,2511.642515687863,29889.43165013653,2511.642515687863,2511.642515687863,3130.8038586692123,3702.304241881432
workflow1,Q1,workflow1_Q1_q1206,1.0,greedy,369.75876406741315,6654.07505681184,369.75876406741315,369.75876406741315,497.7012944641517,613.2902780843947
workflow1,Q1,workflow1_Q1_q1207,1.0,greedy,1919.7287492428725,20055.098117868725,1919.7287492428725,1919.7287492428725,2309.8284590681983,2681.876043839426
workflow1,Q1,workflow1_Q1_q1208,1.0,greedy,970.7237564844941,12129.991861495118,970.7237564844941,970.7237564844941,1205.0608404748461,1428.3283264254155
workflow1,Q1,workflow1_Q1_q1209,1.0,greedy,791.5256906664283,11706.739107633968,791.5256906664283,791.5256906664283,1029.4328269331475,1238.3094344543188
workflow1,Q1,workflow1_Q1_q1210,1.0,greedy,348.52862803903054,6388.428306638666,348.52862803903054,348.52862803903054,468.99470477941566,578.0566025182475
workflow1,Q1,workflow1_Q1_q1211,1.0,greedy,772.9016977592595,13010.81113547212,772.9016977592595,772.9016977592595,1045.6306769697992,1296.1807477399072
workflow1,Q1,workflow1_Q1_q1212,1.0,greedy,902.8090053745666,13788.808565392184,902.8090053745666,902.8090053745666,1187.397774924782,1442.4040714714533
workflow1,Q1,workflow1_Q1_q1213,1.0,greedy,1971.6732178791253,28684.769350515504,1971.6732178791253,1971.6732178791253,2591.1493965678455,3130.0255942835965
workflow1,Q1,workflow1_Q1_q1214,1.0,greedy,595.8679201954251,9773.65882244994,595.8679201954251,595.8679201954251,793.3128342230193,974.8649101139404
workflow1,Q1,workflow1_Q1_q1215,1.0,greedy,1914.1431930900671,25564.554291676857,1914.1431930900671,1914.1431930900671,2451.420698570515,2948.148262182194
workflow1,Q1,workflow1_Q1_q1216,1.0,greedy,1721.1993237430893,24168.07448720415,1721.1993237430893,1721.1993237430893,2233.1049845556354,2709.518933952233
workflow1,Q1,workflow1_Q1_q1217,1.0,greedy,2627.103681065139,30422.26150491328,2627.103681065139,2627.103681065139,3250.512019333093,3827.717093994172
workflow1,Q1,workflow1_Q1_q1218,1.0,greedy,2556.0151298888463,26963.310429610687,2556.0151298888463,2556.0151298888463,3090.503344034909,3621.9755822749457
workflow1,Q1,workflow1_Q1_q1219,1.0,greedy,1624.2287029916292,15621.823650071035,1624.2287029916292,1624.2287029916292,1915.4987741108537,2197.1082508313552
workflow1,Q1,workflow1_Q1_q1220,1.0,greedy,1342.8299704748463,19512.40642239095,1342.8299704748463,1342.8299704748463,1752.2357178241411,2107.071522531669
workflow1,Q1,workflow1_Q1_q1221,1.0,greedy,2246.4684081104706,23979.092838447177,2246.4684081104706,2246.4684081104706,2722.6923979577878,3184.692955370552
workflow1,Q1,workflow1_Q1_q1222,1.0,greedy,601.6986621626859,9127.105712242046,601.6986621626859,601.6986621626859,781.0110310887009,943.8776035686261
workflow1,Q1,workflow1_Q1_q1223,1.0,greedy,824.1181327912784,9455.393524517816,824.1181327912784,824.1181327912784,996.1374441563707,1165.7545655017084
workflow1,Q1,workflow1_Q1_q1224,1.0,greedy,628.2258902478477,10055.706469026796,628.2258902478477,628.2258902478477,830.2348756496108,998.555939342704
workflow1,Q1,workflow1_Q1_q1225,1.0,greedy,2685.8243605407747,29722.348029126817,2685.8243605407747,2685.8243605407747,3289.585756652724,3859.416865206454
workflow1,Q1,workflow1_Q1_q1226,1.0,greedy,456.1737914837056,6022.523028897806,456.1737914837056,456.1737914837056,562.3998091823102,664.0422528042806
workflow1,Q1,workflow1_Q1_q1227,1.0,greedy,328.1003127065063,6625.370922347809,328.1003127065063,328.1003127065063,454.95509081553064,568.1216800300233
workflow1,Q1,workflow1_Q1_q1228,1.0,greedy,226.8356191828767,3654.3735899232142,226.8356191828767,226.8356191828767,279.8487705533864,333.12350098844365
workflow1,Q1,workflow1_Q1_q1229,1.0,greedy,1035.7345900852583,15859.388853916971,1035.7345900852583,1035.7345900852583,1367.5638553963802,1649.9229786217165
workflow1,Q1,workflow1_Q1_q1230,1.0,greedy,1892.4583517051517,26575.504556360527,1892.4583517051517,1892.4583517051517,2458.678977522912,2966.6577046088246
workflow1,Q1,workflow1_Q1_q1231,1.0,greedy,1127.129321373639,21137.209609723257,1127.129321373639,1127.129321373639,1596.3425481646168,1996.3670942522438
workflow1,Q1,workflow1_Q1_q1232,1.0,greedy,1416.9833780033575,19483.72912760738,1416.9833780033575,1416.9833780033575,1823.2637617642592,2206.0950942963013
workflow1,Q1,workflow1_Q1_q1233,1.0,greedy,1875.2374055487992,25732.45448041886,1875.2374055487992,1875.2374055487992,2422.900756895228,2910.0847495646594
workflow1,Q1,workflow1_Q1_q1234,1.0,greedy,174.8851775964965,3031.758664044294,174.8851775964965,174.8851775964965,217.78875830429823,253.25539277749803
workflow1,Q1,workflow1_Q1_q1235,1.0,greedy,2066.9947466568906,28332.866523271172,2066.9947466568906,2066.9947466568906,2669.3908514570135,3216.9936661781494
workflow1,Q1,workflow1_Q1_q1236,1.0,greedy,465.37193395753627,5403.761581109286,465.37193395753627,465.37193395753627,552.0154940159528,643.7583095716953
workflow1,Q1,workflow1_Q1_q1237,1.0,greedy,2126.825262560773,26428.52390385391,2126.825262560773,2126.825262560773,2674.806258596303,3175.4556600623628
workflow1,Q1,workflow1_Q1_q1238,1.0,greedy,1928.601538662231,25581.772449061307,1928.601538662231,1928.601538662231,2465.2222488754214,2945.022377684934
workflow1,Q1,workflow1_Q1_q1239,1.0,greedy,522.8765839371449,7914.464417441602,522.8765839371449,522.8765839371449,672.8459439753194,818.1354098057205
workflow1,Q1,workflow1_Q1_q1240,1.0,greedy,1170.1236033875518,18516.38335113854,1170.1236033875518,1170.1236033875518,1564.0993326253028,1915.8501900492292
workflow1,Q1,workflow1_Q1_q1241,1.0,greedy,1601.927119559302,26744.299886510275,1601.927119559302,1601.927119559302,2189.279220802249,2709.3989542320646
workflow1,Q1,workflow1_Q1_q1242,1.0,greedy,1162.337071885084,15957.854040841476,1162.337071885084,1162.337071885084,1489.910028453627,1785.728871422233
workflow1,Q1,workflow1_Q1_q1243,1.0,greedy,605.2843728006484,8890.880084157045,605.2843728006484,605.2843728006484,775.6500720524002,938.6350134649477
workflow1,Q1,workflow1_Q1_q1244,1.0,greedy,629.7508681709746,11240.553910305334,629.7508681709746,629.7508681709746,861.4212138283797,1064.555888902114
workflow1,Q1,workflow1_Q1_q1245,1.0,greedy,1605.1786056544795,16825.907759252295,1605.1786056544795,1605.1786056544795,1928.5943173642543,2261.9900296944484
workflow1,Q1,workflow1_Q1_q1246,1.0,greedy,2258.9221895856,26392.38088970351,2258.9221895856,2258.9221895856,2800.8728892940885,3302.1825527992028
workflow1,Q1,workflow1_Q1_q1247,1.0,greedy,1588.4572244258602,22627.458640810168,1588.4572244258602,1588.4572244258602,2069.6870330111124,2480.169798867504
workflow1,Q1,workflow1_Q1_q1248,1.0,greedy,1343.7828663321502,16650.30185442864,1343.7828663321502,1343.7828663321502,1679.2146140122923,1979.4203822161553
workflow1,Q1,workflow1_Q1_q1249,1.0,greedy,748.237962741717,11003.680036802256,748.237962741717,748.237962741717,964.7739578110488,1169.2396538853698
workflow1,Q1,workflow1_Q1_q1250,1.0,greedy,1743.5557392489245,26179.29389286521,1743.5557392489245,1743.5557392489245,2309.746652697708,2792.6482437071063
workflow1,Q1,workflow1_Q1_q1251,1.0,greedy,300.2450812703702,4600.464796306214,300.2450812703702,300.2450812703702,376.01302555795957,462.77440172107504
workflow1,Q1,workflow1_Q1_q1252,1.0,greedy,710.1178823583074,8884.829319809864,710.1178823583074,710.1178823583074,876.797284692101,1007.1767502667265
