workflow,quality_level,query_count,sample_count,scenario_count,method,status,objective_value,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,error,process_exitcode
workflow1,Q2,50,2,100,full_milp,OPTIMAL,2.581311115328359,0.06665100005920976,6.999486499931663,362.6875,1,100,1.0,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5813105682187767,54.71095806655132,85.13010791310964,95.76846482879483,0.0,,0
workflow1,Q2,50,2,100,decomposition,OPTIMAL,2.5813110064815508,0.02334239997435361,10.263481299974956,495.32421875,1,20,0.2,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.581310407248251,58.53884648912131,89.94013319619357,100.97886543215311,0.0,,0
workflow1,Q2,50,5,250,full_milp,OPTIMAL,2.589726434158607,0.13877449999563396,7.557209800113924,374.7265625,1,250,1.0,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.589725878615236,55.55433729513864,86.13120713046222,96.90517685705389,0.0,,0
workflow1,Q2,50,5,250,decomposition,OPTIMAL,2.589726366166608,0.03869389998726547,10.50171290000435,499.26171875,1,50,0.2,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5897258362954036,54.807909084347,85.23227533371792,95.89269098077149,0.0,,0
workflow1,Q2,50,10,500,full_milp,OPTIMAL,2.57130700256504,0.2806488999631256,8.138126000063494,374.5234375,1,500,1.0,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.57130644522823,55.73368113730812,86.39217112033118,96.86426411394517,0.0,,0
workflow1,Q2,50,10,500,decomposition,OPTIMAL,2.5713069062569796,0.06680409994442016,11.06094460003078,500.9921875,1,100,0.2,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.571306327413446,58.706954762629614,90.07447131923554,100.97716409122937,0.0,,0
workflow1,Q2,100,2,200,full_milp,OPTIMAL,2.549483645897964,0.12105740001425147,7.676096500013955,367.32421875,1,200,1.0,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5494830899937098,55.590425398706515,88.92393521087413,96.17250104883283,0.0,,0
workflow1,Q2,100,2,200,decomposition,OPTIMAL,2.54948367498141,0.03587000002153218,10.730126100010239,493.921875,1,40,0.2,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.549483116430852,54.7325243775453,87.94719045348464,95.08028809371976,0.0,,0
workflow1,Q2,100,5,500,full_milp,OPTIMAL,2.5579299162491567,0.28088680002838373,8.194655500003137,382.22265625,1,500,1.0,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.55792936070489,55.554426810722,87.8741493325398,96.17169508524826,0.0,,0
workflow1,Q2,100,5,500,decomposition,OPTIMAL,2.557929939529452,0.07010919996537268,11.116293500061147,502.48828125,1,100,0.2,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5579293861357573,54.69474624526837,86.84932898282062,95.07935980766308,0.0,,0
