workflow,quality_level,query_count,sample_count,full_assignment_signature,full_objective_value,full_expected_cost,full_avg_latency,full_p95_latency,full_status,decomp_assignment_signature,decomp_objective_value,decomp_expected_cost,decomp_avg_latency,decomp_p95_latency,decomp_status,same_assignment,objective_abs_diff,expected_cost_abs_diff,avg_latency_abs_diff,p95_latency_abs_diff
workflow2,Q2,1000,10,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_eastus_q2""], [""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.8379045349616683,3.837904534961631,59.58280529000056,92.20454542946054,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_ap-southeast-1_q2""], [""Q/A"", ""q_a_azure_westus2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.8379052416697848,3.837905241669733,59.62640180255855,92.25564434855936,OPTIMAL,False,7.067081164713329e-07,7.06708101816389e-07,0.0435965125579898,0.051098919098819806
