workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_murakkab_profile,p90_single_cloud
workflow2,Q1,workflow2_Q1_q0353,1.1,greedy,97.79675575383085,1917.225618317653,107.57643132921395,97.79675575383085,108.50270785403784,108.83225822010327
workflow2,Q1,workflow2_Q1_q0354,1.1,greedy,117.78590103531593,2207.4902432777435,129.56449113884753,117.78590103531593,132.30631335184316,139.64108116827245
workflow2,Q1,workflow2_Q1_q0355,1.1,greedy,57.99325149848722,1382.4899112216017,63.792576648335945,57.99325149848722,61.64707196123818,58.46714216394364
workflow2,Q1,workflow2_Q1_q0356,1.1,single_cloud,53.45556495027138,1321.164658630865,58.80112144529852,54.613169921425396,57.50191223710697,53.45556495027138
workflow2,Q1,workflow2_Q1_q0357,1.1,greedy,97.76493276661712,1898.7564597505889,107.54142604327885,97.76493276661712,107.95963352306106,108.91134502622495
workflow2,Q1,workflow2_Q1_q0358,1.1,greedy,73.09053544129438,1568.9796444805438,80.39958898542382,73.09053544129438,78.33010550253945,77.24482611949605
workflow2,Q1,workflow2_Q1_q0359,1.1,single_cloud,52.08066883080241,1304.2470546834588,57.28873571388265,53.550868193456765,56.31427615515875,52.08066883080241
workflow2,Q1,workflow2_Q1_q0360,1.1,greedy,79.69767921927664,1702.6513392332336,87.6674471412043,79.69767921927664,87.74867813092226,88.21969916400019
workflow2,Q1,workflow2_Q1_q0361,1.1,greedy,102.98767424386833,1977.2178901289403,113.28644166825516,102.98767424386833,112.87272762049749,117.99733582470884
workflow2,Q1,workflow2_Q1_q0362,1.1,greedy,70.44474852971118,1515.130686809376,77.4892233826823,70.44474852971118,75.16188299847981,72.87506246209837
workflow2,Q1,workflow2_Q1_q0363,1.1,greedy,72.0636079266632,1564.356221220063,79.26996871932953,72.0636079266632,77.65205439396685,76.69332795714509
workflow2,Q1,workflow2_Q1_q0364,1.1,greedy,106.28640305811578,2067.8596090379147,116.91504336392737,106.28640305811578,118.39158160537845,121.67412849496739
workflow2,Q1,workflow2_Q1_q0365,1.1,greedy,85.88994102045885,1746.7909054898273,94.47893512250474,85.88994102045885,93.83742278814736,93.13154544477042
