workflow,quality_level,query_count,sample_count,scenario_count,method,status,objective_value,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,error,process_exitcode
workflow2,Q2,100,10,1000,full_milp,OPTIMAL,3.927040732838771,17.794011499965563,33.92938700004015,697.984375,1,1000,1.0,"[[""Database"", ""database_aliyun_cn-beijing_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_ap-southeast-1_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.927040732838765,60.478161738098905,102.91301280916875,113.5254833499606,0.002,,0
workflow2,Q2,100,10,1000,decomposition,OPTIMAL,3.927039127809094,9.086443199892528,33.81296789995395,828.078125,2,204,0.204,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_ap-southeast-1_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.927039127809091,55.081959066867306,88.33201118304476,95.54972477109794,0.001,,0
