workflow,quality_level,method,objective_value,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,cvar_value,solver_runtime_sec,status
workflow1,Q1,decomposition,0.7484452779631785,0.7486833070089853,68.42946074403469,107.01966586324096,117.97347371462241,0.017,1.2787134624046617,20.392178699956276,OPTIMAL
workflow1,Q1,full_milp,0.7484455072158289,0.7486835362777462,70.0502328748783,108.95386543174547,119.94927658320874,0.0261,2.1118358502212313,26.326611700002104,OPTIMAL
workflow1,Q1,greedy,0.0001,0.7753573820880915,61.231322633834964,98.60036177381464,108.93021345374967,0.0017,0.14296701590311192,190.22138400003314,optimal
workflow1,Q1,murakkab_profile,0.0394,0.8695414469407777,75.74453917891935,119.39910517510536,131.31635659703872,0.0826,8.15042642466722,3.8566983999917284,optimal
workflow1,Q1,single_cloud,0.0819,1.0863099752364302,77.19718022055717,124.6692149646082,137.20607439708184,0.1085,11.969645490983483,8.008104900014587,optimal
workflow1,Q2,decomposition,2.49886331606308,2.491075067434656,53.58102057239902,84.75491851661621,93.77888853817325,0.0101,0.6366120863167198,27.76825890003238,OPTIMAL
workflow1,Q2,full_milp,2.49886331606308,2.491075067434656,53.58102057239902,84.75491851661621,93.77888853817325,0.0101,0.6366120863167198,22.14412780001294,OPTIMAL
workflow1,Q2,greedy,0.0007,2.6912596544950103,51.713705085292624,82.4683323106461,91.26603851804721,0.0049,0.3053355157829661,177.95625000004657,optimal
workflow1,Q2,murakkab_profile,0.0016,2.491075067434656,53.58102057239902,84.75491851661621,93.77888853817325,0.0101,0.6366120863167198,164.6217589000007,optimal
workflow1,Q2,single_cloud,0.1082,3.002161537028639,62.2551597855555,100.84723995219487,111.49003103893479,0.1294,10.9823295468573,253.3112201000331,optimal
workflow1,Q3,decomposition,7.043392594948363,7.035592803845546,45.44573734418683,71.92293419250316,80.4011815012657,0.0097,0.4084890571273008,28.8625576000195,OPTIMAL
workflow1,Q3,full_milp,7.043392594948363,7.035592803845546,45.44573734418683,71.92293419250316,80.4011815012657,0.0097,0.4084890571273008,28.517007800051942,OPTIMAL
workflow1,Q3,greedy,0.0,7.035594295242481,42.55217828857978,68.40788255793218,76.65727034616154,0.0019,0.05885520352861913,177.0754956000019,optimal
workflow1,Q3,murakkab_profile,0.0085,7.035594076614575,47.642362368417544,74.51830699150445,83.12111459595488,0.0333,1.432788427036476,164.07375880004838,optimal
workflow1,Q3,single_cloud,0.047,7.345798960726276,51.224570698546685,81.03362976711946,90.32722791660872,0.105,5.574516487534403,252.70774129999336,optimal
workflow2,Q1,decomposition,2.09232822476641,2.0929926360892095,61.959363812475445,99.04600962576683,109.69243731156973,0.0011,0.03692567694753268,200.2663593000034,OPTIMAL
workflow2,Q1,full_milp,2.0923279372659715,2.092992347990549,64.88513208644503,102.63426344273408,113.41095806789762,0.0053,0.22293929477581087,228.92156149994116,OPTIMAL
workflow2,Q1,greedy,0.0004,2.0929928596948173,63.296075249531526,104.54665850990258,117.87423813866602,0.0022,0.09534677288122032,520.3768432000652,optimal
workflow2,Q1,murakkab_profile,0.0439,2.214218006344051,75.85472848170477,119.49368315640517,131.70697374665082,0.1011,7.912651190474564,4.934313500067219,optimal
workflow2,Q1,single_cloud,0.0707,6.81821809913145,77.1952959024828,124.25134943871726,137.77042203970527,0.111,11.019185766739703,9.592562400037423,optimal
workflow2,Q2,decomposition,3.8349828241759685,3.8329414744707093,55.55275643262251,86.87367523705178,96.55140227213825,0.0237,1.098796464019151,204.36339840001892,OPTIMAL
workflow2,Q2,full_milp,3.834982337256751,3.832940987216839,54.36852525960104,85.30107402683355,94.89144249335386,0.0141,0.5860140189959394,263.51471260003746,OPTIMAL
workflow2,Q2,greedy,0.0004,3.8329423357912247,53.111017860888026,87.44105504707862,99.22606435331053,0.0038,0.15358841531071252,506.133837100002,optimal
workflow2,Q2,murakkab_profile,0.0274,3.951219661845615,60.611192551900864,96.26534971288764,107.2672601692928,0.0687,4.965515089066148,4.932795299915597,optimal
workflow2,Q2,single_cloud,0.3946,8.729970211349817,72.83037184138229,116.87253633740718,130.7092408001668,0.3901,23.33454378502951,9.745197399985045,optimal
workflow2,Q3,decomposition,8.670559264070366,8.69083267354964,43.65937069454265,70.03956336101096,77.58954469513047,0.0201,0.6606389907327049,165.1544700000668,OPTIMAL
workflow2,Q3,full_milp,8.670559311791008,8.690832720730365,43.83949865621243,70.24471756208105,77.80231509719202,0.0228,0.7580118477070752,270.9693214999279,OPTIMAL
workflow2,Q3,greedy,0.0067,17.065536859350743,45.02335302217309,75.46275095376288,84.5727234957204,0.0231,0.8523403214836471,502.77527689991985,optimal
workflow2,Q3,murakkab_profile,0.0221,8.694862435027066,46.352570025561526,75.34903749451904,84.42690648640489,0.0568,2.221100287751506,941.6249843999976,optimal
workflow2,Q3,single_cloud,0.2832,13.831686214628132,52.39910675804754,83.18609966523923,92.05754399176287,0.2805,9.465248177314772,9.737546100048348,optimal
