workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p95_min,sla_sec_old,sla_sec_new,p95_greedy,p95_murakkab_profile,p95_single_cloud
workflow1,Q1,workflow1_Q1_q0125,1.0,murakkab_profile,1216.4984955249013,1216.4984955249013,1216.4984955249013,1276.2761044544156,1216.4984955249013,1997.592008110725
workflow1,Q1,workflow1_Q1_q0126,1.0,murakkab_profile,1131.9915899618525,1131.9915899618525,1131.9915899618525,1185.8651664853535,1131.9915899618525,1945.2190761812176
workflow1,Q1,workflow1_Q1_q0127,1.0,murakkab_profile,1453.9007259007838,1453.9007259007838,1453.9007259007838,1522.143416697319,1453.9007259007838,2615.290504474641
workflow1,Q1,workflow1_Q1_q0128,1.0,murakkab_profile,70.86385340061892,70.86385340061892,70.86385340061892,73.27600638710769,70.86385340061892,102.27698438867799
workflow1,Q1,workflow1_Q1_q0129,1.0,murakkab_profile,1692.421459323181,1692.421459323181,1692.421459323181,1775.9784273624864,1692.421459323181,2862.066535916646
workflow1,Q1,workflow1_Q1_q0130,1.0,murakkab_profile,1441.9615529073794,1441.9615529073794,1441.9615529073794,1514.9631519340026,1441.9615529073794,2288.071108125713
workflow1,Q1,workflow1_Q1_q0131,1.0,murakkab_profile,407.0368875886253,407.0368875886253,407.0368875886253,427.28929739657235,407.0368875886253,657.1629985955087
workflow1,Q1,workflow1_Q1_q0132,1.0,murakkab_profile,1526.7640597606407,1526.7640597606407,1526.7640597606407,1600.906736965777,1526.7640597606407,2572.3617069780644
workflow1,Q1,workflow1_Q1_q0133,1.0,murakkab_profile,1996.6007684314832,1996.6007684314832,1996.6007684314832,2098.3639618891843,1996.6007684314832,3174.1199054610747
workflow1,Q1,workflow1_Q1_q0134,1.0,murakkab_profile,677.5433705603338,677.5433705603338,677.5433705603338,712.537880869567,677.5433705603338,1053.772420320128
workflow1,Q1,workflow1_Q1_q0135,1.0,murakkab_profile,1923.946209341978,1923.946209341978,1923.946209341978,2019.2945898882485,1923.946209341978,3182.807423288601
workflow1,Q1,workflow1_Q1_q0136,1.0,murakkab_profile,1176.759079108206,1176.759079108206,1176.759079108206,1237.302224000823,1176.759079108206,1796.4340498911472
workflow1,Q1,workflow1_Q1_q0137,1.0,murakkab_profile,1266.6006107332344,1266.6006107332344,1266.6006107332344,1329.6444436617467,1266.6006107332344,2099.2302802285376
workflow1,Q1,workflow1_Q1_q0138,1.0,murakkab_profile,1858.8378728454768,1858.8378728454768,1858.8378728454768,1949.821435398881,1858.8378728454768,3214.789873589395
workflow1,Q1,workflow1_Q1_q0139,1.0,murakkab_profile,626.238208371965,626.238208371965,626.238208371965,654.9040665079795,626.238208371965,1143.7141092643446
workflow1,Q1,workflow1_Q1_q0140,1.0,murakkab_profile,2015.685642953592,2015.685642953592,2015.685642953592,2119.685599317576,2015.685642953592,3136.062815437655
workflow1,Q1,workflow1_Q1_q0141,1.0,murakkab_profile,603.6616972226861,603.6616972226861,603.6616972226861,631.9074467269817,603.6616972226861,1043.7678105168616
workflow1,Q1,workflow1_Q1_q0142,1.0,murakkab_profile,2048.813965667702,2048.813965667702,2048.813965667702,2154.540816651156,2048.813965667702,3143.63342868796
workflow1,Q1,workflow1_Q1_q0143,1.0,murakkab_profile,1419.3596001962915,1419.3596001962917,1419.3596001962915,1491.4607334627403,1419.3596001962915,2244.7528660652856
workflow1,Q1,workflow1_Q1_q0144,1.0,murakkab_profile,701.031274101514,701.031274101514,701.031274101514,737.7628464814688,701.031274101514,1004.9094765666682
workflow1,Q1,workflow1_Q1_q0145,1.0,murakkab_profile,809.6514156498362,809.6514156498362,809.6514156498362,847.8281175092401,809.6514156498362,1385.597370026856
workflow1,Q1,workflow1_Q1_q0146,1.0,murakkab_profile,828.5476317224853,828.5476317224853,828.5476317224853,869.9314187485116,828.5476317224853,1256.9839529486737
workflow1,Q1,workflow1_Q1_q0147,1.0,murakkab_profile,213.40799232069514,213.40799232069512,213.40799232069514,223.09323357306937,213.40799232069514,336.433089564449
workflow1,Q1,workflow1_Q1_q0148,1.0,murakkab_profile,115.37035509162388,115.37035509162388,115.37035509162388,120.31176632431216,115.37035509162388,176.6793156207879
workflow1,Q1,workflow1_Q1_q0149,1.0,murakkab_profile,762.9402341911168,762.9402341911168,762.9402341911168,800.7086829088436,762.9402341911168,1249.8752733660124
workflow1,Q1,workflow1_Q1_q0150,1.0,murakkab_profile,86.14040597773815,86.14040597773815,86.14040597773815,90.01422697111781,86.14040597773815,149.3818667225016
workflow1,Q1,workflow1_Q1_q0151,1.0,murakkab_profile,523.8106142456744,523.8106142456744,523.8106142456744,550.7493927337784,523.8106142456744,762.3191651784344
workflow1,Q1,workflow1_Q1_q0152,1.0,murakkab_profile,2299.0951877360817,2299.0951877360817,2299.0951877360817,2422.3053120328177,2299.0951877360817,3295.3211386118905
workflow1,Q1,workflow1_Q1_q0153,1.0,murakkab_profile,1093.149463242111,1093.149463242111,1093.149463242111,1142.4656056246745,1093.149463242111,2057.1647820635058
workflow1,Q1,workflow1_Q1_q0154,1.0,murakkab_profile,1657.756837115448,1657.756837115448,1657.756837115448,1741.2170475395283,1657.756837115448,2677.242630941576
workflow1,Q1,workflow1_Q1_q0155,1.0,murakkab_profile,766.2718385148947,766.2718385148947,766.2718385148947,805.2125603025689,766.2718385148947,1227.4666716050074
workflow1,Q1,workflow1_Q1_q0156,1.0,murakkab_profile,1492.8469906093037,1492.8469906093037,1492.8469906093037,1562.6126222570342,1492.8469906093037,2706.4440497725072
workflow1,Q1,workflow1_Q1_q0157,1.0,murakkab_profile,1329.1441322762755,1329.1441322762755,1329.1441322762755,1396.0252068113548,1329.1441322762755,2153.5079856101493
workflow1,Q1,workflow1_Q1_q0158,1.0,murakkab_profile,264.6829937185429,264.6829937185429,264.6829937185429,276.2146708764463,264.6829937185429,450.64907714185114
workflow1,Q1,workflow1_Q1_q0159,1.0,murakkab_profile,304.6579323165977,304.6579323165977,304.6579323165977,318.120459912966,304.6579323165977,509.660646810513
workflow1,Q1,workflow1_Q1_q0160,1.0,murakkab_profile,1854.273417864852,1854.273417864852,1854.273417864852,1950.6784741866625,1854.273417864852,2811.1368514874866
workflow1,Q1,workflow1_Q1_q0161,1.0,murakkab_profile,429.99576054475546,429.99576054475546,429.99576054475546,450.41443696800366,429.99576054475546,673.0026299130635
workflow1,Q1,workflow1_Q1_q0162,1.0,murakkab_profile,1031.164664105757,1031.164664105757,1031.164664105757,1081.7657822713404,1031.164664105757,1748.2384617004698
workflow1,Q1,workflow1_Q1_q0163,1.0,murakkab_profile,2831.3080535761037,2831.3080535761037,2831.3080535761037,2981.0338407641957,2831.3080535761037,4184.635494803688
workflow1,Q1,workflow1_Q1_q0164,1.0,murakkab_profile,74.01418854834206,74.01418854834206,74.01418854834206,77.04003038048118,74.01418854834206,103.92257609052847
