workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p95_min,sla_sec_old,sla_sec_new,p95_greedy,p95_murakkab_profile,p95_single_cloud
workflow2,Q2,workflow2_Q2_q1868,1.0,single_cloud,14281.48374432632,19076.16123372592,14281.48374432632,15327.396868284588,14575.806556049458,14281.48374432632
workflow2,Q2,workflow2_Q2_q1869,1.0,single_cloud,17570.155024367854,21904.25489531157,17570.155024367854,18981.945803193117,17708.110866986066,17570.155024367854
workflow2,Q2,workflow2_Q2_q1870,1.0,single_cloud,2649.356801813116,4276.192012502567,2649.356801813116,2841.198287747584,2679.586464323103,2649.356801813116
workflow2,Q2,workflow2_Q2_q1871,1.0,single_cloud,5408.579630376325,8766.539607586305,5408.579630376325,5713.72435891483,5532.2613462107465,5408.579630376325
workflow2,Q2,workflow2_Q2_q1872,1.0,single_cloud,6301.260136288861,12370.399637874145,6301.260136288861,6442.838084393492,6530.525441416564,6301.260136288861
workflow2,Q2,workflow2_Q2_q1873,1.0,single_cloud,5126.365004320134,8372.933313161882,5126.365004320134,5409.759784759928,5219.081588121557,5126.365004320134
workflow2,Q2,workflow2_Q2_q1874,1.0,single_cloud,11626.15381664453,14283.234242558296,11626.15381664453,12612.841029441423,12974.957892526396,11626.15381664453
workflow2,Q2,workflow2_Q2_q1875,1.0,murakkab_profile,16407.903486274256,18204.73202269736,16407.903486274256,18484.56725313495,16407.903486274256,16852.839699484655
workflow2,Q2,workflow2_Q2_q1876,1.0,single_cloud,12615.225461817869,17445.911539244014,12615.225461817869,13476.403300031463,13587.498527823976,12615.225461817869
workflow2,Q2,workflow2_Q2_q1877,1.0,murakkab_profile,12930.418072247316,17526.582302037896,12930.418072247316,14388.135678700073,12930.418072247316,13366.386335526895
workflow2,Q2,workflow2_Q2_q1878,1.0,single_cloud,457.62690642360013,1619.6357689978647,457.62690642360013,473.67189273938743,471.5904830528813,457.62690642360013
workflow2,Q2,workflow2_Q2_q1879,1.0,single_cloud,11997.675584650242,18286.23518331537,11997.675584650242,12672.608878685096,12748.013061650117,11997.675584650242
workflow2,Q2,workflow2_Q2_q1880,1.0,single_cloud,14379.704752656055,22498.62017813204,14379.704752656055,15107.70954796033,14642.53396124898,14379.704752656055
workflow2,Q2,workflow2_Q2_q1881,1.0,single_cloud,17174.022516232035,20582.630108113022,17174.022516232035,18622.73484523733,17712.900487472587,17174.022516232035
workflow2,Q2,workflow2_Q2_q1882,1.0,single_cloud,4931.487778093359,5886.264081847497,4931.487778093359,5416.924634183499,5007.626747346489,4931.487778093359
workflow2,Q2,workflow2_Q2_q1883,1.0,murakkab_profile,1588.1303206583818,2357.680447260268,1588.1303206583818,1779.6261999881626,1588.1303206583818,1614.09227096475
workflow2,Q2,workflow2_Q2_q1884,1.0,single_cloud,4265.589304344457,5328.858973267183,4265.589304344457,4666.491248007419,4269.612493310913,4265.589304344457
workflow2,Q2,workflow2_Q2_q1885,1.0,single_cloud,11568.56452489929,13578.136095781929,11568.56452489929,12616.511090106116,12148.068213244773,11568.56452489929
workflow2,Q2,workflow2_Q2_q1886,1.0,single_cloud,10152.649062300161,15464.571103902832,10152.649062300161,10752.589650217727,10256.708107500272,10152.649062300161
workflow2,Q2,workflow2_Q2_q1887,1.0,single_cloud,15867.718805324423,19437.6766318656,15867.718805324423,17185.958010787464,16165.330472170212,15867.718805324423
workflow2,Q2,workflow2_Q2_q1888,1.0,murakkab_profile,13984.588377522054,20684.00868593212,13984.588377522054,15132.064425530947,13984.588377522054,14245.422026687957
workflow2,Q2,workflow2_Q2_q1889,1.0,single_cloud,8019.904104032208,12880.944123317644,8019.904104032208,8436.613575947933,8367.913947727578,8019.904104032208
