workflow,quality_level,query_count,sample_count,scenario_count,method,status,objective_value,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,error,process_exitcode
workflow1,Q2,2,2,4,full_milp,OPTIMAL,1.0733624510076962,0.00921559997368604,6.851522900047712,379.65625,1,4,1.0,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",1.0733620443640566,40.664363955002464,47.51518273757307,48.690170040727,0.0,,0
workflow1,Q2,2,2,4,decomposition,OPTIMAL,1.0733624510076962,0.008372899959795177,10.346185400034301,513.00390625,1,1,0.25,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",1.0733620443640566,40.664363955002464,47.51518273757307,48.690170040727,0.0,,0
