workflow,quality_level,query_count,calibration_scenarios_per_query,test_scenarios_per_query,calibration_scenario_count,test_scenario_count,method,status,reused_last_feasible,objective_value,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,error,process_exitcode,budget_factor
workflow1,Q1,100,50,50,5000,5000,decomposition,OPTIMAL,False,0.7051418491843722,0.7049330599987701,53.97420026051048,86.46330936563633,95.18256213509336,0.0144,8.753787900088355,40.65329050004948,910.3828125,2,1250,0.25,"[[""Q/A"", ""q_a_anthropic_global_q1""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q1""], [""Video Caption"", ""video_caption_anthropic_global_q1""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q1""]]",,0,1.1
