workflow,quality_level,query_id,budget_factor,baseline_aggregation,budget_baseline,baseline_p95_selected,baseline_p95_min,baseline_p95_max,sla_sec_old,sla_sec_new,p95_single_cloud,p95_greedy,p95_dpgm,p95_mtgp
workflow2,Q1,workflow2_Q1_q0809,1.0,min,dpgm,2959.79918993956,2959.79918993956,3210.61439192685,4674.879670270813,2959.79918993956,3158.626970065007,3210.61439192685,2959.79918993956,3132.2755832108055
workflow2,Q1,workflow2_Q1_q0810,1.0,min,dpgm,4112.842413958401,4112.842413958401,4483.183672330811,6814.13910091514,4112.842413958401,4384.8641882030015,4483.183672330811,4112.842413958401,4313.273381335698
workflow2,Q1,workflow2_Q1_q0811,1.0,min,dpgm,4528.77890571489,4528.77890571489,4935.922633443197,7933.279180802723,4528.77890571489,4923.168528600562,4935.922633443197,4528.77890571489,4784.436561113106
workflow2,Q1,workflow2_Q1_q0812,1.0,min,single_cloud,377.09234700992033,377.09234700992033,410.21192601194286,515.0638255343963,377.09234700992033,377.09234700992033,410.21192601194286,378.2451223835162,398.6544260464018
workflow2,Q1,workflow2_Q1_q0813,1.0,min,dpgm,3980.8869522980926,3980.8869522980926,4336.9575190570495,6676.706706701474,3980.8869522980926,4276.118149817485,4336.9575190570495,3980.8869522980926,4139.491734490567
workflow2,Q1,workflow2_Q1_q0814,1.0,min,dpgm,2709.776615321462,2709.776615321462,2935.302752129422,4505.283460709701,2709.776615321462,2893.6580730435335,2935.302752129422,2709.776615321462,2878.3416887507656
workflow2,Q1,workflow2_Q1_q0815,1.0,min,dpgm,3311.9640895501648,3311.9640895501648,3544.4303266940387,5936.319321918289,3311.9640895501648,3544.4303266940387,3542.520850000613,3311.9640895501648,3435.419038897114
workflow2,Q1,workflow2_Q1_q0816,1.0,min,dpgm,937.8047493893322,937.8047493893322,1015.6488516312239,1625.4343014954134,937.8047493893322,972.3490972968098,1015.6488516312239,937.8047493893322,998.2400549405028
workflow2,Q1,workflow2_Q1_q0817,1.0,min,dpgm,6014.979456425961,6014.979456425961,6445.4857980338065,11103.77718678151,6014.979456425961,6382.17358160994,6445.4857980338065,6014.979456425961,6299.699921620731
workflow2,Q1,workflow2_Q1_q0818,1.0,min,dpgm,7109.6422615509055,7109.6422615509055,7765.337926378495,12047.279018091358,7109.6422615509055,7622.716131467181,7765.337926378495,7109.6422615509055,7409.966834554708
workflow2,Q1,workflow2_Q1_q0819,1.0,min,single_cloud,377.37272256072174,377.37272256072174,415.2751430578131,541.8930452542771,377.37272256072174,377.37272256072174,415.2751430578131,382.6579703852335,406.00278657414924
workflow2,Q1,workflow2_Q1_q0820,1.0,min,dpgm,4607.948764285216,4607.948764285216,5017.114157208677,7036.909698610744,4607.948764285216,4960.065092053184,5017.114157208677,4607.948764285216,4855.669664588345
workflow2,Q1,workflow2_Q1_q0821,1.0,min,dpgm,5843.523572067368,5843.523572067368,6360.109607545276,11220.467325951033,5843.523572067368,6231.138294545287,6360.109607545276,5843.523572067368,6126.047221714732
workflow2,Q1,workflow2_Q1_q0822,1.0,min,dpgm,2302.835031365285,2302.835031365285,2503.7254277565676,4582.553156093979,2302.835031365285,2435.0514198626497,2503.7254277565676,2302.835031365285,2425.5362569614026
workflow2,Q1,workflow2_Q1_q0823,1.0,min,dpgm,6002.878682854512,6002.878682854512,6469.875564056877,9924.635317663024,6002.878682854512,6403.431722707558,6469.875564056877,6002.878682854512,6313.38651265892
workflow2,Q1,workflow2_Q1_q0824,1.0,min,dpgm,4856.66904185521,4856.66904185521,5222.451194871451,7467.539567965628,4856.66904185521,5177.026354142887,5222.451194871451,4856.66904185521,5107.293100626655
workflow2,Q1,workflow2_Q1_q0825,1.0,min,dpgm,7120.9777311836,7120.9777311836,7656.3343756627355,14167.97236412748,7120.9777311836,7578.948836944923,7656.3343756627355,7120.9777311836,7463.927731559247
workflow2,Q1,workflow2_Q1_q0826,1.0,min,dpgm,7517.405695637935,7517.405695637935,7996.018700330238,13005.86915352378,7517.405695637935,7919.890955523302,7996.018700330238,7517.405695637935,7801.712444616365
workflow2,Q1,workflow2_Q1_q0827,1.0,min,dpgm,523.9990613776785,523.9990613776785,556.1360987632753,728.0802343526924,523.9990613776785,534.7940051993462,556.1360987632753,523.9990613776785,543.2100152704998
workflow2,Q1,workflow2_Q1_q0828,1.0,min,dpgm,3453.299371183727,3453.299371183727,3769.1456835930635,6531.4325870099765,3453.299371183727,3687.621883373277,3769.1456835930635,3453.299371183727,3638.35587307563
workflow2,Q1,workflow2_Q1_q0829,1.0,min,dpgm,4237.056387277926,4237.056387277926,4569.401986840942,6671.549642785253,4237.056387277926,4504.132105014094,4569.401986840942,4237.056387277926,4444.991564018281
workflow2,Q1,workflow2_Q1_q0830,1.0,min,dpgm,1281.2032923419115,1281.2032923419115,1393.7966702632466,2035.6988926741285,1281.2032923419115,1341.7580631671503,1393.7966702632466,1281.2032923419115,1349.977866135697
workflow2,Q1,workflow2_Q1_q0831,1.0,min,dpgm,2669.4173725804626,2669.4173725804626,2879.861498148019,4666.173342802903,2669.4173725804626,2848.76549058087,2879.861498148019,2669.4173725804626,2829.057635510622
workflow2,Q1,workflow2_Q1_q0832,1.0,min,dpgm,7538.504946876023,7538.504946876023,8127.791217099743,11269.32077832746,7538.504946876023,8056.662198573569,8127.791217099743,7538.504946876023,7901.53315609245
workflow2,Q1,workflow2_Q1_q0833,1.0,min,single_cloud,327.4358306582175,327.4358306582175,367.05296089532624,507.17658451429463,327.4358306582175,327.4358306582175,367.05296089532624,344.82227040789996,359.5642096018818
workflow2,Q1,workflow2_Q1_q0834,1.0,min,dpgm,3515.3247826619986,3515.3247826619986,3826.307756020936,5648.622543966049,3515.3247826619986,3747.117787867142,3826.307756020936,3515.3247826619986,3705.747243995279
workflow2,Q1,workflow2_Q1_q0835,1.0,min,dpgm,6448.048021401541,6448.048021401541,6999.467628657807,10617.654719498336,6448.048021401541,6891.16014398082,6999.467628657807,6448.048021401541,6753.1325846907785
workflow2,Q1,workflow2_Q1_q0836,1.0,min,dpgm,2586.8641696885393,2586.8641696885393,2791.8868158647756,4504.538905928686,2586.8641696885393,2726.3533532705083,2791.8868158647756,2586.8641696885393,2699.7375421656157
