workflow,quality,Q,full_wall_s,decomp_wall_s,time_ratio_full_over_decomp,full_mem_gb,decomp_mem_gb,mem_ratio_full_over_decomp
workflow1,Q1,200,49.304949500001385,66.4571183750013,0.7419062202153514,1.40435791015625,1.1222991943359375,1.251322211798616
workflow1,Q1,400,185.19790379994083,151.15933519997634,1.2251833706130895,1.9338569641113281,1.2408905029296875,1.5584428759391562
workflow1,Q1,600,221.18777780001983,223.91380520001985,0.9878255501148538,3.0076141357421875,1.4148597717285156,2.125733020218551
workflow1,Q1,800,244.6951927000191,328.70303350000177,0.7444263294272816,4.170654296875,1.89422607421875,2.2017721926856773
workflow1,Q1,1000,456.6540499000112,472.838003700017,0.9657727304629402,5.122280120849609,2.3167724609375,2.2109552004847464
