workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_logical_optimal,p90_single_cloud
workflow1,Q3,workflow1_Q3_q0018,1.25,single_cloud,29.577653770835994,32.5354191479196,36.97206721354499,31.86562366683148,37.73307683295072,29.577653770835994
workflow1,Q3,workflow1_Q3_q0019,1.25,greedy,44.292009694296254,48.72121066372589,55.36501211787032,44.292009694296254,56.37467909487773,45.85887558240835
workflow1,Q3,workflow1_Q3_q0020,1.25,greedy,45.13897566332827,49.6528732296611,56.423719579160334,45.13897566332827,58.865995495925745,47.26969166859167
workflow1,Q3,workflow1_Q3_q0021,1.25,single_cloud,26.918669632889536,29.61053659617849,33.64833704111192,29.38021374327032,35.01141385374494,26.918669632889536
workflow1,Q3,workflow1_Q3_q0022,1.25,greedy,49.59177761125296,54.55095537237826,61.989722014066196,49.59177761125296,68.72580398978096,55.99612810058729
workflow1,Q3,workflow1_Q3_q0023,1.25,greedy,47.105886034198335,51.81647463761817,58.88235754274792,47.105886034198335,61.508717681675165,49.63190502949837
workflow1,Q3,workflow1_Q3_q0024,1.25,greedy,46.13215050794374,50.74536555873812,57.66518813492968,46.13215050794374,60.50047169162943,48.96690562353039
workflow1,Q3,workflow1_Q3_q0025,1.25,single_cloud,28.030106907636643,30.83311759840031,35.037633634545806,29.13279428903584,35.98875258013164,28.030106907636643
workflow1,Q3,workflow1_Q3_q0026,1.25,single_cloud,32.26837813349991,35.4952159468499,40.335472666874885,33.640213266715044,41.037493830523154,32.26837813349991
workflow1,Q3,workflow1_Q3_q0027,1.25,greedy,71.27411123471532,78.40152235818685,89.09263904339414,71.27411123471532,95.68246398986041,79.5293411240869
workflow1,Q3,workflow1_Q3_q0028,1.25,single_cloud,23.69719474115992,26.06691421527591,29.6214934264499,26.457230354150028,31.122339308555805,23.69719474115992
workflow1,Q3,workflow1_Q3_q0029,1.25,single_cloud,35.875236469031236,39.462760115934366,44.84404558628904,37.18190292167859,45.04200874984818,35.875236469031236
workflow1,Q3,workflow1_Q3_q0030,1.25,single_cloud,34.457180758047585,37.90289883385235,43.07147594755948,34.61042047244301,43.132702113438604,34.457180758047585
workflow1,Q3,workflow1_Q3_q0031,1.25,greedy,48.433135676792816,53.276449244472104,60.541419595991016,48.433135676792816,61.839764900856025,50.50040837317768
workflow1,Q3,workflow1_Q3_q0032,1.25,greedy,53.97546421911171,59.37301064102288,67.46933027388964,53.97546421911171,71.39344227448935,58.02616528628117
workflow1,Q3,workflow1_Q3_q0033,1.25,greedy,50.990244405416284,56.08926884595792,63.73780550677036,50.990244405416284,65.98645465836388,53.51969007982403
workflow1,Q3,workflow1_Q3_q0034,1.25,single_cloud,27.43284537815532,30.176129915970854,34.29105672269415,29.896912743813886,35.62944830259754,27.43284537815532
workflow1,Q3,workflow1_Q3_q0035,1.25,single_cloud,38.74821861735562,42.62304047909118,48.43527327169453,39.607044737125726,48.708048864857524,38.74821861735562
workflow1,Q3,workflow1_Q3_q0036,1.25,greedy,62.53069251441219,68.78376176585341,78.16336564301524,62.53069251441219,85.97155978314754,70.60760970791546
workflow1,Q3,workflow1_Q3_q0037,1.25,greedy,59.92162076171773,65.91378283788951,74.90202595214717,59.92162076171773,80.32650645629259,65.65675517044522
workflow1,Q3,workflow1_Q3_q0038,1.25,greedy,47.41773864964251,52.15951251460676,59.272173312053134,47.41773864964251,66.98896299274581,53.91832470111034
workflow1,Q3,workflow1_Q3_q0039,1.25,greedy,53.57741522929987,58.935156752229865,66.97176903662483,53.57741522929987,71.1598417868579,58.04304149308075
workflow1,Q3,workflow1_Q3_q0040,1.25,greedy,64.99980547048365,71.49978601753202,81.24975683810456,64.99980547048365,88.41000161279031,72.43572695374458
workflow1,Q3,workflow1_Q3_q0041,1.25,single_cloud,24.56184468976951,27.018029158746465,30.70230586221189,27.44859007139851,32.05130778658605,24.56184468976951
