workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q2,1,10000,5.123947996915402,37570.54004246599,3581,42.32481654199364
workflow1,Q2,2,12500,inf,0.0,0,24.340813292001258
