run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,response_size_bytes,response_json_path,error_message
20260607_131224_6bf2d9f4,text,23,frame_023_idx05329.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_023_idx05329.jpg,gs://skyflow-ae/frames_sample/frame_023_idx05329.jpg,1512083,3840,2160,0.000000,2026-06-07T13:15:53.276545+00:00,2026-06-07T13:15:58.082794+00:00,4.806256,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0023_frame_023_idx05329.jpg.json,
20260607_131224_6bf2d9f4,text,24,frame_024_idx06300.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_024_idx06300.jpg,gs://skyflow-ae/frames_sample/frame_024_idx06300.jpg,597653,3840,2160,0.000000,2026-06-07T13:15:58.083868+00:00,2026-06-07T13:16:02.825953+00:00,4.741969,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0024_frame_024_idx06300.jpg.json,
20260607_131224_6bf2d9f4,text,25,frame_025_idx06515.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_025_idx06515.jpg,gs://skyflow-ae/frames_sample/frame_025_idx06515.jpg,1970577,3840,2160,0.000000,2026-06-07T13:16:02.826382+00:00,2026-06-07T13:16:06.793445+00:00,3.967076,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0025_frame_025_idx06515.jpg.json,
20260607_131224_6bf2d9f4,text,26,frame_026_idx06865.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_026_idx06865.jpg,gs://skyflow-ae/frames_sample/frame_026_idx06865.jpg,722324,3840,2160,0.000000,2026-06-07T13:16:06.793886+00:00,2026-06-07T13:16:10.085168+00:00,3.291291,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0026_frame_026_idx06865.jpg.json,
20260607_131224_6bf2d9f4,text,27,frame_027_idx07055.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_027_idx07055.jpg,gs://skyflow-ae/frames_sample/frame_027_idx07055.jpg,411726,3840,2160,0.000000,2026-06-07T13:16:10.085765+00:00,2026-06-07T13:16:13.998704+00:00,3.912948,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0027_frame_027_idx07055.jpg.json,
20260607_131224_6bf2d9f4,text,28,frame_028_idx07164.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_028_idx07164.jpg,gs://skyflow-ae/frames_sample/frame_028_idx07164.jpg,1879543,3840,2160,0.000000,2026-06-07T13:16:13.999045+00:00,2026-06-07T13:16:17.707088+00:00,3.708054,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0028_frame_028_idx07164.jpg.json,
20260607_131224_6bf2d9f4,text,29,frame_029_idx07223.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_029_idx07223.jpg,gs://skyflow-ae/frames_sample/frame_029_idx07223.jpg,1907101,3840,2160,0.000000,2026-06-07T13:16:17.707754+00:00,2026-06-07T13:16:20.871155+00:00,3.163406,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0029_frame_029_idx07223.jpg.json,
20260607_131224_6bf2d9f4,text,30,frame_030_idx07314.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_030_idx07314.jpg,gs://skyflow-ae/frames_sample/frame_030_idx07314.jpg,1557952,3840,2160,0.000000,2026-06-07T13:16:20.871565+00:00,2026-06-07T13:16:24.447233+00:00,3.575678,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0030_frame_030_idx07314.jpg.json,
20260607_131224_6bf2d9f4,text,31,frame_031_idx07467.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_031_idx07467.jpg,gs://skyflow-ae/frames_sample/frame_031_idx07467.jpg,581858,3840,2160,0.000000,2026-06-07T13:16:24.448187+00:00,2026-06-07T13:16:27.621247+00:00,3.173066,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0031_frame_031_idx07467.jpg.json,
20260607_131224_6bf2d9f4,text,32,frame_032_idx07623.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_032_idx07623.jpg,gs://skyflow-ae/frames_sample/frame_032_idx07623.jpg,1962708,3840,2160,0.000000,2026-06-07T13:16:27.621695+00:00,2026-06-07T13:16:31.172621+00:00,3.550936,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0032_frame_032_idx07623.jpg.json,
20260607_131224_6bf2d9f4,text,33,frame_033_idx07628.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_033_idx07628.jpg,gs://skyflow-ae/frames_sample/frame_033_idx07628.jpg,1942007,3840,2160,0.000000,2026-06-07T13:16:31.173214+00:00,2026-06-07T13:16:35.213819+00:00,4.040614,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0033_frame_033_idx07628.jpg.json,
20260607_131224_6bf2d9f4,text,34,frame_034_idx08024.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_034_idx08024.jpg,gs://skyflow-ae/frames_sample/frame_034_idx08024.jpg,578689,3840,2160,0.000000,2026-06-07T13:16:35.214191+00:00,2026-06-07T13:16:38.421268+00:00,3.207086,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0034_frame_034_idx08024.jpg.json,
20260607_131224_6bf2d9f4,text,35,frame_035_idx08667.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_035_idx08667.jpg,gs://skyflow-ae/frames_sample/frame_035_idx08667.jpg,1364749,3840,2160,0.000000,2026-06-07T13:16:38.421877+00:00,2026-06-07T13:16:41.965455+00:00,3.543585,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0035_frame_035_idx08667.jpg.json,
