run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_122418_bcaf80fe,label,45,frame_045_idx11641.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_045_idx11641.jpg,gs://skyflow-ae/frames_sample/frame_045_idx11641.jpg,276750,3840,2160,1.505674,2026-06-06T12:30:29.935551+00:00,2026-06-06T12:30:34.016856+00:00,4.081225,1,10,
20260606_122418_bcaf80fe,label,46,frame_046_idx11763.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_046_idx11763.jpg,gs://skyflow-ae/frames_sample/frame_046_idx11763.jpg,205091,3840,2160,1.333294,2026-06-06T12:30:34.016947+00:00,2026-06-06T12:30:36.972536+00:00,2.955548,1,8,
20260606_122418_bcaf80fe,label,47,frame_047_idx11850.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_047_idx11850.jpg,gs://skyflow-ae/frames_sample/frame_047_idx11850.jpg,230972,3840,2160,0.893830,2026-06-06T12:30:36.973056+00:00,2026-06-06T12:30:39.853196+00:00,2.880108,1,4,
20260606_122418_bcaf80fe,label,48,frame_048_idx11954.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_048_idx11954.jpg,gs://skyflow-ae/frames_sample/frame_048_idx11954.jpg,287642,3840,2160,1.119556,2026-06-06T12:30:39.853321+00:00,2026-06-06T12:30:43.870248+00:00,4.016917,1,6,
20260606_122418_bcaf80fe,label,49,frame_049_idx12130.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_049_idx12130.jpg,gs://skyflow-ae/frames_sample/frame_049_idx12130.jpg,227588,3840,2160,1.282779,2026-06-06T12:30:43.870379+00:00,2026-06-06T12:30:46.791678+00:00,2.921300,1,9,
20260606_122418_bcaf80fe,label,50,frame_050_idx12403.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_050_idx12403.jpg,gs://skyflow-ae/frames_sample/frame_050_idx12403.jpg,775926,3840,2160,1.337327,2026-06-06T12:30:46.791796+00:00,2026-06-06T12:30:50.299726+00:00,3.507944,1,10,
20260606_122418_bcaf80fe,label,51,frame_051_idx12449.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_051_idx12449.jpg,gs://skyflow-ae/frames_sample/frame_051_idx12449.jpg,744939,3840,2160,1.115102,2026-06-06T12:30:50.299824+00:00,2026-06-06T12:30:54.466331+00:00,4.166537,1,8,
20260606_122418_bcaf80fe,label,52,frame_052_idx12455.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_052_idx12455.jpg,gs://skyflow-ae/frames_sample/frame_052_idx12455.jpg,744019,3840,2160,1.215043,2026-06-06T12:30:54.466456+00:00,2026-06-06T12:30:57.751046+00:00,3.284621,1,8,
20260606_122418_bcaf80fe,label,53,frame_053_idx13746.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_053_idx13746.jpg,gs://skyflow-ae/frames_sample/frame_053_idx13746.jpg,181585,3840,2160,0.972548,2026-06-06T12:30:57.751157+00:00,2026-06-06T12:31:00.757016+00:00,3.005886,1,10,
20260606_122418_bcaf80fe,label,54,frame_054_idx13825.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_054_idx13825.jpg,gs://skyflow-ae/frames_sample/frame_054_idx13825.jpg,185675,3840,2160,1.237692,2026-06-06T12:31:00.757205+00:00,2026-06-06T12:31:03.769693+00:00,3.012518,1,9,
20260606_122418_bcaf80fe,label,55,frame_055_idx13848.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_055_idx13848.jpg,gs://skyflow-ae/frames_sample/frame_055_idx13848.jpg,169944,3840,2160,1.273107,2026-06-06T12:31:03.769809+00:00,2026-06-06T12:31:06.588955+00:00,2.819169,1,8,
20260606_122418_bcaf80fe,label,56,frame_056_idx14719.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_056_idx14719.jpg,gs://skyflow-ae/frames_sample/frame_056_idx14719.jpg,270790,3840,2160,1.618122,2026-06-06T12:31:06.589112+00:00,2026-06-06T12:31:10.566660+00:00,3.977600,1,3,
20260606_122418_bcaf80fe,label,57,frame_057_idx14857.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_057_idx14857.jpg,gs://skyflow-ae/frames_sample/frame_057_idx14857.jpg,545189,3840,2160,1.065251,2026-06-06T12:31:10.566752+00:00,2026-06-06T12:31:13.866827+00:00,3.300121,1,1,
20260606_122418_bcaf80fe,label,58,frame_058_idx15054.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_058_idx15054.jpg,gs://skyflow-ae/frames_sample/frame_058_idx15054.jpg,394243,3840,2160,1.662623,2026-06-06T12:31:13.867017+00:00,2026-06-06T12:31:17.850576+00:00,3.983615,1,5,
20260606_122418_bcaf80fe,label,59,frame_059_idx16559.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_059_idx16559.jpg,gs://skyflow-ae/frames_sample/frame_059_idx16559.jpg,454450,3840,2160,1.699103,2026-06-06T12:31:17.850667+00:00,2026-06-06T12:31:21.016270+00:00,3.165646,1,10,
20260606_122418_bcaf80fe,label,60,frame_060_idx17571.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_060_idx17571.jpg,gs://skyflow-ae/frames_sample/frame_060_idx17571.jpg,207235,3840,2160,1.266856,2026-06-06T12:31:21.016397+00:00,2026-06-06T12:31:23.992691+00:00,2.976339,1,1,
20260606_122418_bcaf80fe,label,61,frame_061_idx17856.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_061_idx17856.jpg,gs://skyflow-ae/frames_sample/frame_061_idx17856.jpg,154377,3840,2160,1.141217,2026-06-06T12:31:23.992876+00:00,2026-06-06T12:31:26.859861+00:00,2.867025,1,3,
