run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,response_size_bytes,response_json_path,error_message
20260607_131224_bb2a80e8,label,31,frame_031_idx07467.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_031_idx07467.jpg,gs://skyflow-ae/frames_sample/frame_031_idx07467.jpg,581858,3840,2160,0.000000,2026-06-07T13:16:24.674206+00:00,2026-06-07T13:16:27.974546+00:00,3.300349,1,10,1369,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0031_frame_031_idx07467.jpg.json,
20260607_131224_bb2a80e8,label,32,frame_032_idx07623.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_032_idx07623.jpg,gs://skyflow-ae/frames_sample/frame_032_idx07623.jpg,1962708,3840,2160,0.000000,2026-06-07T13:16:27.975111+00:00,2026-06-07T13:16:31.855682+00:00,3.880584,1,10,1353,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0032_frame_032_idx07623.jpg.json,
20260607_131224_bb2a80e8,label,33,frame_033_idx07628.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_033_idx07628.jpg,gs://skyflow-ae/frames_sample/frame_033_idx07628.jpg,1942007,3840,2160,0.000000,2026-06-07T13:16:31.856117+00:00,2026-06-07T13:16:36.199203+00:00,4.343101,1,10,1354,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0033_frame_033_idx07628.jpg.json,
20260607_131224_bb2a80e8,label,34,frame_034_idx08024.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_034_idx08024.jpg,gs://skyflow-ae/frames_sample/frame_034_idx08024.jpg,578689,3840,2160,0.000000,2026-06-07T13:16:36.199585+00:00,2026-06-07T13:16:39.406019+00:00,3.206443,1,10,1368,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0034_frame_034_idx08024.jpg.json,
20260607_131224_bb2a80e8,label,35,frame_035_idx08667.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_035_idx08667.jpg,gs://skyflow-ae/frames_sample/frame_035_idx08667.jpg,1364749,3840,2160,0.000000,2026-06-07T13:16:39.406517+00:00,2026-06-07T13:16:43.612789+00:00,4.206285,1,10,1353,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0035_frame_035_idx08667.jpg.json,
20260607_131224_bb2a80e8,label,36,frame_036_idx09012.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_036_idx09012.jpg,gs://skyflow-ae/frames_sample/frame_036_idx09012.jpg,522373,3840,2160,0.000000,2026-06-07T13:16:43.613137+00:00,2026-06-07T13:16:46.796134+00:00,3.183006,1,10,1356,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0036_frame_036_idx09012.jpg.json,
20260607_131224_bb2a80e8,label,37,frame_037_idx09105.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_037_idx09105.jpg,gs://skyflow-ae/frames_sample/frame_037_idx09105.jpg,470762,3840,2160,0.000000,2026-06-07T13:16:46.796649+00:00,2026-06-07T13:16:49.807850+00:00,3.011205,1,10,1361,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0037_frame_037_idx09105.jpg.json,
20260607_131224_bb2a80e8,label,38,frame_038_idx09108.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_038_idx09108.jpg,gs://skyflow-ae/frames_sample/frame_038_idx09108.jpg,466020,3840,2160,0.000000,2026-06-07T13:16:49.815257+00:00,2026-06-07T13:16:52.870839+00:00,3.055581,1,10,1353,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0038_frame_038_idx09108.jpg.json,
20260607_131224_bb2a80e8,label,39,frame_039_idx09115.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_039_idx09115.jpg,gs://skyflow-ae/frames_sample/frame_039_idx09115.jpg,468494,3840,2160,0.000000,2026-06-07T13:16:52.871218+00:00,2026-06-07T13:16:55.942639+00:00,3.071429,1,10,1361,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0039_frame_039_idx09115.jpg.json,
20260607_131224_bb2a80e8,label,40,frame_040_idx09482.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_040_idx09482.jpg,gs://skyflow-ae/frames_sample/frame_040_idx09482.jpg,358481,3840,2160,0.000000,2026-06-07T13:16:55.943122+00:00,2026-06-07T13:16:59.131089+00:00,3.187972,1,7,934,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0040_frame_040_idx09482.jpg.json,
20260607_131224_bb2a80e8,label,41,frame_041_idx09606.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_041_idx09606.jpg,gs://skyflow-ae/frames_sample/frame_041_idx09606.jpg,199519,3840,2160,0.000000,2026-06-07T13:16:59.131665+00:00,2026-06-07T13:17:02.268097+00:00,3.136436,1,7,924,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0041_frame_041_idx09606.jpg.json,
20260607_131224_bb2a80e8,label,42,frame_042_idx11029.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_042_idx11029.jpg,gs://skyflow-ae/frames_sample/frame_042_idx11029.jpg,592189,3840,2160,0.000000,2026-06-07T13:17:02.268629+00:00,2026-06-07T13:17:05.497815+00:00,3.229190,1,7,930,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0042_frame_042_idx11029.jpg.json,
20260607_131224_bb2a80e8,label,43,frame_043_idx11149.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_043_idx11149.jpg,gs://skyflow-ae/frames_sample/frame_043_idx11149.jpg,261633,3840,2160,0.000000,2026-06-07T13:17:05.498786+00:00,2026-06-07T13:17:08.585959+00:00,3.087172,1,10,1312,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0043_frame_043_idx11149.jpg.json,
20260607_131224_bb2a80e8,label,44,frame_044_idx11270.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_044_idx11270.jpg,gs://skyflow-ae/frames_sample/frame_044_idx11270.jpg,385295,3840,2160,0.000000,2026-06-07T13:17:08.586532+00:00,2026-06-07T13:17:12.190441+00:00,3.603914,1,8,1056,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0044_frame_044_idx11270.jpg.json,
20260607_131224_bb2a80e8,label,45,frame_045_idx11641.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_045_idx11641.jpg,gs://skyflow-ae/frames_sample/frame_045_idx11641.jpg,276750,3840,2160,0.000000,2026-06-07T13:17:12.191439+00:00,2026-06-07T13:17:15.902038+00:00,3.710598,1,10,1327,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0045_frame_045_idx11641.jpg.json,
20260607_131224_bb2a80e8,label,46,frame_046_idx11763.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_046_idx11763.jpg,gs://skyflow-ae/frames_sample/frame_046_idx11763.jpg,205091,3840,2160,0.000000,2026-06-07T13:17:15.903083+00:00,2026-06-07T13:17:18.992628+00:00,3.089543,1,8,1067,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0046_frame_046_idx11763.jpg.json,
20260607_131224_bb2a80e8,label,47,frame_047_idx11850.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_047_idx11850.jpg,gs://skyflow-ae/frames_sample/frame_047_idx11850.jpg,230972,3840,2160,0.000000,2026-06-07T13:17:18.993004+00:00,2026-06-07T13:17:21.957152+00:00,2.964154,1,4,542,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0047_frame_047_idx11850.jpg.json,
20260607_131224_bb2a80e8,label,48,frame_048_idx11954.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_048_idx11954.jpg,gs://skyflow-ae/frames_sample/frame_048_idx11954.jpg,287642,3840,2160,0.000000,2026-06-07T13:17:21.958037+00:00,2026-06-07T13:17:25.035185+00:00,3.077147,1,6,808,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0048_frame_048_idx11954.jpg.json,
20260607_131224_bb2a80e8,label,49,frame_049_idx12130.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_049_idx12130.jpg,gs://skyflow-ae/frames_sample/frame_049_idx12130.jpg,227588,3840,2160,0.000000,2026-06-07T13:17:25.035657+00:00,2026-06-07T13:17:29.000636+00:00,3.964983,1,9,1184,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0049_frame_049_idx12130.jpg.json,
20260607_131224_bb2a80e8,label,50,frame_050_idx12403.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_050_idx12403.jpg,gs://skyflow-ae/frames_sample/frame_050_idx12403.jpg,775926,3840,2160,0.000000,2026-06-07T13:17:29.001729+00:00,2026-06-07T13:17:33.185777+00:00,4.184049,1,10,1310,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0050_frame_050_idx12403.jpg.json,
20260607_131224_bb2a80e8,label,51,frame_051_idx12449.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_051_idx12449.jpg,gs://skyflow-ae/frames_sample/frame_051_idx12449.jpg,744939,3840,2160,0.000000,2026-06-07T13:17:33.186703+00:00,2026-06-07T13:17:36.798383+00:00,3.611681,1,8,1049,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0051_frame_051_idx12449.jpg.json,
20260607_131224_bb2a80e8,label,52,frame_052_idx12455.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_052_idx12455.jpg,gs://skyflow-ae/frames_sample/frame_052_idx12455.jpg,744019,3840,2160,0.000000,2026-06-07T13:17:36.799048+00:00,2026-06-07T13:17:40.224187+00:00,3.425135,1,8,1053,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0052_frame_052_idx12455.jpg.json,
20260607_131224_bb2a80e8,label,53,frame_053_idx13746.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_053_idx13746.jpg,gs://skyflow-ae/frames_sample/frame_053_idx13746.jpg,181585,3840,2160,0.000000,2026-06-07T13:17:40.225444+00:00,2026-06-07T13:17:43.432204+00:00,3.206750,1,10,1309,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0053_frame_053_idx13746.jpg.json,
20260607_131224_bb2a80e8,label,54,frame_054_idx13825.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_054_idx13825.jpg,gs://skyflow-ae/frames_sample/frame_054_idx13825.jpg,185675,3840,2160,0.000000,2026-06-07T13:17:43.432806+00:00,2026-06-07T13:17:46.252262+00:00,2.819458,1,9,1176,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0054_frame_054_idx13825.jpg.json,
20260607_131224_bb2a80e8,label,55,frame_055_idx13848.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_055_idx13848.jpg,gs://skyflow-ae/frames_sample/frame_055_idx13848.jpg,169944,3840,2160,0.000000,2026-06-07T13:17:46.253197+00:00,2026-06-07T13:17:49.245667+00:00,2.992458,1,8,1046,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0055_frame_055_idx13848.jpg.json,
20260607_131224_bb2a80e8,label,56,frame_056_idx14719.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_056_idx14719.jpg,gs://skyflow-ae/frames_sample/frame_056_idx14719.jpg,270790,3840,2160,0.000000,2026-06-07T13:17:49.246087+00:00,2026-06-07T13:17:52.325072+00:00,3.078990,1,3,422,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0056_frame_056_idx14719.jpg.json,
20260607_131224_bb2a80e8,label,57,frame_057_idx14857.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_057_idx14857.jpg,gs://skyflow-ae/frames_sample/frame_057_idx14857.jpg,545189,3840,2160,0.000000,2026-06-07T13:17:52.325506+00:00,2026-06-07T13:17:55.932729+00:00,3.607232,1,1,169,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0057_frame_057_idx14857.jpg.json,
20260607_131224_bb2a80e8,label,58,frame_058_idx15054.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_058_idx15054.jpg,gs://skyflow-ae/frames_sample/frame_058_idx15054.jpg,394243,3840,2160,0.000000,2026-06-07T13:17:55.933224+00:00,2026-06-07T13:17:58.994901+00:00,3.061681,1,5,683,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0058_frame_058_idx15054.jpg.json,
20260607_131224_bb2a80e8,label,59,frame_059_idx16559.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_059_idx16559.jpg,gs://skyflow-ae/frames_sample/frame_059_idx16559.jpg,454450,3840,2160,0.000000,2026-06-07T13:17:58.995212+00:00,2026-06-07T13:18:02.402468+00:00,3.407266,1,10,1336,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0059_frame_059_idx16559.jpg.json,
20260607_131224_bb2a80e8,label,60,frame_060_idx17571.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_060_idx17571.jpg,gs://skyflow-ae/frames_sample/frame_060_idx17571.jpg,207235,3840,2160,0.000000,2026-06-07T13:18:02.402865+00:00,2026-06-07T13:18:05.384726+00:00,2.981868,1,1,155,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0060_frame_060_idx17571.jpg.json,
20260607_131224_bb2a80e8,label,61,frame_061_idx17856.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_061_idx17856.jpg,gs://skyflow-ae/frames_sample/frame_061_idx17856.jpg,154377,3840,2160,0.000000,2026-06-07T13:18:05.385077+00:00,2026-06-07T13:18:08.289125+00:00,2.904052,1,3,428,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0061_frame_061_idx17856.jpg.json,
20260607_131224_bb2a80e8,label,62,frame_062_idx17870.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_062_idx17870.jpg,gs://skyflow-ae/frames_sample/frame_062_idx17870.jpg,240638,3840,2160,0.000000,2026-06-07T13:18:08.289543+00:00,2026-06-07T13:18:11.438980+00:00,3.149445,1,2,299,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0062_frame_062_idx17870.jpg.json,
20260607_131224_bb2a80e8,label,63,frame_063_idx18089.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_063_idx18089.jpg,gs://skyflow-ae/frames_sample/frame_063_idx18089.jpg,878853,3840,2160,0.000000,2026-06-07T13:18:11.439389+00:00,2026-06-07T13:18:14.670428+00:00,3.231043,1,10,1346,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0063_frame_063_idx18089.jpg.json,
