run_id,index,repeat_index,video_name,video_path,gcs_uri,video_size_bytes,video_duration_sec,fps,bitrate_bps,width,height,upload_sec,submit_utc,done_utc,submit_sec,execution_latency_sec,server_execution_sec,server_start_utc,server_update_utc,shot_count,success,operation_name,error_message
20260606_071004_d716ec2b,1,1,perfect_planet_2min.mkv,/Users/heng/Documents/skybridge/sim/video_clips/perfect_planet_2min.mkv,gs://skyflow-ae/gvi_shot_measure/20260606_071004_d716ec2b/perfect_planet_2min.mkv,149712646,120.001000,25.000000,9980759.000000,3840,2160,25.016869,2026-06-06T07:10:29.306445+00:00,2026-06-06T07:13:19.333960+00:00,5.128096,164.904641,161.023770,2026-06-06T07:10:34.583503+00:00,2026-06-06T07:13:15.607273+00:00,24,1,projects/360779988854/locations/us-west1/operations/8264364042025397940,
