run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_123400_0fb3969b,text,23,frame_023_idx05329.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_023_idx05329.jpg,gs://skyflow-ae/frames_sample/frame_023_idx05329.jpg,1512083,3840,2160,0.000000,2026-06-06T12:37:01.481758+00:00,2026-06-06T12:37:04.906091+00:00,3.424387,1,2,
20260606_123400_0fb3969b,text,24,frame_024_idx06300.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_024_idx06300.jpg,gs://skyflow-ae/frames_sample/frame_024_idx06300.jpg,597653,3840,2160,0.000000,2026-06-06T12:37:04.906202+00:00,2026-06-06T12:37:08.166596+00:00,3.260449,1,2,
20260606_123400_0fb3969b,text,25,frame_025_idx06515.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_025_idx06515.jpg,gs://skyflow-ae/frames_sample/frame_025_idx06515.jpg,1970577,3840,2160,0.000000,2026-06-06T12:37:08.166762+00:00,2026-06-06T12:37:11.761850+00:00,3.595137,1,2,
20260606_123400_0fb3969b,text,26,frame_026_idx06865.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_026_idx06865.jpg,gs://skyflow-ae/frames_sample/frame_026_idx06865.jpg,722324,3840,2160,0.000000,2026-06-06T12:37:11.762132+00:00,2026-06-06T12:37:14.983325+00:00,3.221240,1,2,
20260606_123400_0fb3969b,text,27,frame_027_idx07055.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_027_idx07055.jpg,gs://skyflow-ae/frames_sample/frame_027_idx07055.jpg,411726,3840,2160,0.000000,2026-06-06T12:37:14.983465+00:00,2026-06-06T12:37:18.256633+00:00,3.273221,1,2,
20260606_123400_0fb3969b,text,28,frame_028_idx07164.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_028_idx07164.jpg,gs://skyflow-ae/frames_sample/frame_028_idx07164.jpg,1879543,3840,2160,0.000000,2026-06-06T12:37:18.256854+00:00,2026-06-06T12:37:21.784704+00:00,3.527907,1,2,
20260606_123400_0fb3969b,text,29,frame_029_idx07223.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_029_idx07223.jpg,gs://skyflow-ae/frames_sample/frame_029_idx07223.jpg,1907101,3840,2160,0.000000,2026-06-06T12:37:21.784794+00:00,2026-06-06T12:37:25.481259+00:00,3.696528,1,2,
20260606_123400_0fb3969b,text,30,frame_030_idx07314.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_030_idx07314.jpg,gs://skyflow-ae/frames_sample/frame_030_idx07314.jpg,1557952,3840,2160,0.000000,2026-06-06T12:37:25.481817+00:00,2026-06-06T12:37:28.894772+00:00,3.412931,1,2,
20260606_123400_0fb3969b,text,31,frame_031_idx07467.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_031_idx07467.jpg,gs://skyflow-ae/frames_sample/frame_031_idx07467.jpg,581858,3840,2160,0.000000,2026-06-06T12:37:28.895028+00:00,2026-06-06T12:37:32.042922+00:00,3.147942,1,2,
20260606_123400_0fb3969b,text,32,frame_032_idx07623.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_032_idx07623.jpg,gs://skyflow-ae/frames_sample/frame_032_idx07623.jpg,1962708,3840,2160,0.000000,2026-06-06T12:37:32.043117+00:00,2026-06-06T12:37:35.103565+00:00,3.060495,1,2,
