workflow,quality_level,iteration,active_scenario_count,objective_value,max_violation,num_violated_scenarios,runtime_sec
workflow1,Q1,1,10000,0.7465345979942608,33.638332696115945,912,56.40649740002118
workflow1,Q1,2,10912,0.7465335412988563,2.092916209563607,549,60.083647300023586
workflow1,Q1,3,11461,0.7465335412988563,1.0018063904518257,473,67.1380613000365
workflow1,Q1,4,11934,0.7465704258563399,0.0,0,93.35985170002095
